query,ground_truth_context,simple_rag_faithfulness,simple_rag_answer_relevancy,simple_rag_context_recall,simple_rag_context_precision,simple_rag_entity_recall,lqr_rag_faithfulness,lqr_rag_answer_relevancy,lqr_rag_context_recall,lqr_rag_context_precision,lqr_rag_entity_recall,modlqr_rag_faithfulness,modlqr_rag_answer_relevancy,modlqr_rag_context_recall,modlqr_rag_context_precision,modlqr_rag_entity_recall
Which show that Michael Wandmacher composed for shares a name with its creator?," He has worked on well-known numerous projects, including ""Piranha 3D"", """", ""Bloodborne"", ""Twisted Metal"", and ""The Goldbergs"".  The series was created by Adam F. Goldberg and stars Wendi McLendon-Covey, Jeff Garlin, Sean Giambrone, Troy Gentile, Hayley Orrantia and George Segal.",0.47344261407852173,0.7284820079803467,1.0,0.125,0.0,0.08684779703617096,0.10077443718910217,1.0,0.1,0.0,0.2752422094345093,0.2857087254524231,1.0,0.07142857142857142,0.0
"Which band, founded in 1991, took influences from another band formed in Leyton, East London with bassist Steve Harris?","Prospect is a Slovenian progressive metal band from Ljubljana founded in 1991.  Their influences include Queensrÿche, Fates Warning, Dream Theater and Iron Maiden. Iron Maiden are an English heavy metal band formed in Leyton, East London, in 1975 by bassist and primary songwriter Steve Harris.",0.6081873178482056,0.19075614213943481,0.75,0.23076923076923078,0.5,0.5217009782791138,0.19075614213943481,0.75,0.1875,0.5,0.43673884868621826,0.6385512351989746,0.75,0.14285714285714285,0.5
"Who distributed the movie that the actor born on October 30,1964 was in?","Gavin O'Connor (born October 30, 1964) is an American film director, screenwriter, producer, playwright, and actor.  In September 2017, it was announced he would write and direct the sequel to the DC Extended Universe film ""Suicide Squad"". Suicide Squad is a 2016 American superhero film based on the DC Comics antihero team of the same name, distributed by Warner Bros.",0.46289321780204773,0.8176689147949219,0.0,0.0,0.125,0.725814700126648,0.32619431614875793,0.0,0.0,0.125,0.12858302891254425,0.17982123792171478,0.0,0.0,0.125
 Neila Sathyalingam was an alumna of Kalakshetra in Madras under the tutelage of Srimathi an Indian theosophist and choreographer of what Indian classical dance form?,"Neila Sathyalingam (1938 – 9 March 2017) was a Singaporean classical Indian dancer, choreographer and instructor of Sri Lankan Tamil origin.  An alumna of Kalakshetra in Madras (now Chennai) under the tutelage of Srimathi Rukmini Devi Arundale, she emigrated with her family to Singapore in 1974. Rukmini Devi Arundale (29 February 1904 – 24 February 1986) was an Indian theosophist, dancer and choreographer of the Indian classical dance form of Bharatanatyam, and an activist for animal rights and welfare.",0.4364108145236969,0.408017635345459,0.5,0.125,0.4666666666666667,0.5515787601470947,0.9582311511039734,0.25,0.0625,0.13333333333333333,0.4749595522880554,0.408017635345459,1.0,0.14814814814814814,0.8666666666666667
"Which broadcasting company owned the website that premiered ""Penelope Princess of Pets"" in 2007?"," Originally a web series of 3- to 5-minute webisodes for comedy website Super Deluxe, ""Penelope"" premiered online in March 2007, with nine webisodes released before the site was shut down in December 2008. Super Deluxe is an entertainment company owned by, but operating independently from, Turner Broadcasting.",0.17200005054473877,0.14617685973644257,0.5,0.1111111111111111,0.8571428571428571,0.20639485120773315,0.14617685973644257,0.5,0.07692307692307693,0.7142857142857143,0.12068518251180649,0.14617685973644257,0.5,0.038461538461538464,0.7142857142857143
"The actress who plays Dean Munsch in ""Pumpkin Patch"" made her film debut in which movie?"," In this episode, Dean Munsch (Jamie Lee Curtis) makes an announcement that affects the campus, and mostly, Chanel (Emma Roberts)'s plan to throw a pumpkin patch party in support of her Kappa presidential campaign.  She made her film debut in 1978 by starring as Laurie Strode in John Carpenter's ""Halloween"" (1978).",0.5278512835502625,0.3998403549194336,1.0,0.07142857142857142,0.6666666666666666,0.49909818172454834,0.5175824761390686,1.0,0.058823529411764705,0.5555555555555556,0.48931223154067993,0.5175824761390686,1.0,0.03125,0.5555555555555556
Which express bus route goes to a hospital which founded neurosurgery?,"Route 160 is an express bus route that operates to downtown Baltimore and Johns Hopkins Hospital from two locations in the Essex, Maryland area: Fox Ridge and Whispering Woods.  Many medical specialties were formed at the hospital including neurosurgery, by Harvey Cushing; cardiac surgery by Alfred Blalock; and pediatrics and child psychiatry, by Leo Kanner.",0.7769287824630737,0.6840358376502991,0.0,0.0,0.6363636363636364,0.4024215638637543,0.8204878568649292,0.0,0.0,0.2727272727272727,0.8335666656494141,0.5493754148483276,0.0,0.0,0.8181818181818182
The 2014 winner of Miss India Worldwide starred with Diljit Dosanjh in what 2016 film?,"Ambarsariya is an Indian Punjabi-language comedy thriller film directed by Mandeep Kumar, written by Dheeraj Rattan and starring Diljit Dosanjh, Monica Gill, Navneet Kaur Dhillon, Lauren Gottlieb as the main cast of the film and was released worldwide on 25 March 2016. Monica Gill (Punjabi: ਮੋਨਿਕਾ ਗਿੱਲ ; born June 24, 1991) is an Indian-American model, actress and beauty pageant title holder, who won Miss India Worldwide 2014 on 21 June 2014.",0.3502134084701538,0.7668254375457764,0.75,0.2,0.16666666666666666,0.20671623945236206,0.6201257705688477,0.5,0.125,0.08333333333333333,0.4226643741130829,0.2581901550292969,0.75,0.11538461538461539,0.16666666666666666
What is the square footage of the larger of WinStar World Casino and Gold Mountain Casino," The 8620 sqft casino is located on the corner of P Street N.E. and Sam Noble Parkway, and can be accessed via Interstate 35, exit 33.  The casino opened as the WinStar Casino in 2004, and was expanded (with a 395-room hotel tower) and renamed the WinStar World Casino in 2009, with its 519000 sqft of casino floor making it the largest casino in the state of Oklahoma.",0.2031538337469101,0.1951255202293396,0.5,0.047619047619047616,0.5833333333333334,0.6864721775054932,0.8215032815933228,0.5,0.05,0.5833333333333334,0.22287964820861816,0.2655414938926697,0.0,0.0,0.0
How many schools does the university where Dan W. Reicher is the Executive Director of the Steyer-Taylor Center have?  ," Reicher is currently Executive Director of the Steyer-Taylor Center for Energy Policy and Finance at Stanford University, a joint center of the Stanford Graduate School of Business and Stanford Law School, where he also holds faculty positions. The Stanford Graduate School of Business (also known as Stanford Business School, Stanford GSB, or GSB) is one of the seven schools of Stanford University.",0.05928967148065567,0.12800058722496033,0.0,0.0,0.4444444444444444,0.27187344431877136,0.41264623403549194,0.0,0.0,0.1111111111111111,-0.01428452879190445,0.1534096896648407,0.0,0.0,0.2222222222222222
"Which magazine was founded first, Sojourners or Railroad Model Craftsman?"," It was first published in 1971 under the original title of ""The Post-American"". Railroad Model Craftsman is an American magazine specializing in the hobby of model railroading.  Its first issue in March 1933 was called The Model Craftsman because it covered other areas of scale modeling as well.  In April 1949 it changed its focus to model trains and changed its name to Railroad Model Craftsman reflect this change in editorial content.",0.6681034564971924,0.6058098077774048,0.3333333333333333,0.2,0.25,0.6233782768249512,0.5175944566726685,0.3333333333333333,0.14285714285714285,0.25,0.1561048924922943,0.5755391120910645,0.3333333333333333,0.05555555555555555,0.25
"The Family Guy episode ""Candy, Quahog Marshmallow"" was written by a producer born in what year?"," It aired on Fox in the United States on January 3, 2016, and is written by Cherry Chevapravatdumrong and directed by Joseph Lee. Cherry Chevapravatdumrong (Thai: เชอร์รี่ ชีวประวัติดำรงค์ ; rtgs: ""Choe-ri Chiwaprawatdamrong"" ; ; also known as Cherry Cheva, born 1977) is an American author, and co-executive producer of ""Family Guy"".",-0.0655207484960556,0.17755620181560516,0.0,0.0,0.18181818181818182,-0.033894192427396774,0.24909618496894836,0.5,0.045454545454545456,0.36363636363636365,0.07277792692184448,0.258119136095047,0.5,0.03333333333333333,0.36363636363636365
"The Fourth Home Rule Bill was an all-Ireland law-making authority called The Council of Ireland, which had how many members?","The Council of Ireland (Irish: ""Comhairle na hÉireann"" ) was a statutory body established under the Government of Ireland Act 1920 as an all-Ireland law-making authority with limited jurisdiction, initially over both Northern Ireland and Southern Ireland, and later solely over Northern Ireland.  It had 41 members: 13 members of each of the Houses of Commons of Southern Ireland and of Northern Ireland; 7 members of each of the Senates of Southern Ireland and of Northern Ireland; and a President chosen by the Lord-Lieutenant of Ireland.  The Act's long title was ""An Act to provide for the better government of Ireland""; it is also known as the Fourth Home Rule Bill or (less accurately) as the Fourth Home Rule Act.",0.18229638040065765,0.4388647675514221,0.3333333333333333,0.1,0.2,0.11784541606903076,0.15346263349056244,0.3333333333333333,0.058823529411764705,0.7333333333333333,0.0990714356303215,0.15346263349056244,0.3333333333333333,0.06666666666666667,0.7333333333333333
Who directed the 2009 fantasy drama film which Max Records is most notable for his roles as Max in," He is most notable for his roles as Max in the film ""Where the Wild Things Are"", for which he won the 2009 Young Artist Award for Best Leading Young Actor in a Feature Film, and as Slater Pedulla in ""The Sitter"". Where the Wild Things Are is a 2009 fantasy drama film directed by Spike Jonze.",0.22857506573200226,0.17376744747161865,1.0,0.23076923076923078,0.5,0.5449926257133484,0.8638461828231812,0.3333333333333333,0.08333333333333333,0.0,0.6369912624359131,0.8710590600967407,0.3333333333333333,0.025,0.0
"What village lies on the Grantham to Lincoln Line, north of Lincolnshire, and is situated 4 miles south of Lincoln?"," Built to serve the nearby village of the same name. Waddington is a large rural commuter village and civil parish in the North Kesteven district of Lincolnshire, England, situated approximately 4 mi south of Lincoln on the A607 Grantham Road.  The village is known for its association with RAF Waddington.",0.5084310173988342,0.22951513528823853,0.6,0.21428571428571427,0.875,0.2432081550359726,0.282346248626709,0.2,0.1,0.0,0.5439977645874023,0.6948487758636475,0.6,0.07894736842105263,0.25
What is the official color of the college that Joe Holsinger attended?," Holsinger was a star athlete for the Kansas State Wildcats.  The official color of the teams is Royal Purple, making Kansas State one of very few schools (including also Syracuse and Harvard) that have only one official color; white and silver are generally used as complementary colors.",0.3578640818595886,0.3663448095321655,1.0,0.14285714285714285,0.14285714285714285,0.3101300001144409,0.2965574264526367,1.0,0.09090909090909091,0.0,0.2969406843185425,0.3663448095321655,1.0,0.043478260869565216,0.7142857142857143
What is the height of the distinctive fell in Lake District National Park,"Causey Pike is a fell in the English Lake District.  Even though it has a modest height of 637 metres (2,090 ft) it is one of the most distinctive fells when viewed from the Derwent Water and Keswick area due to its distinguishing summit ""knobble"" which catches the eye.  The town, in the Lake District National Park, just north of Derwentwater, and 4 mi from Bassenthwaite, had a population of 4,821 at the time of the 2011 census.",0.07659058272838593,0.12879571318626404,0.0,0.0,0.0,0.10740800201892853,0.0001065046526491642,0.0,0.0,0.0,0.03715147823095322,0.050045423209667206,0.0,0.0,0.25
Which store located in the Gateway Fashion Mall is currently in bankruptcy liquidation?," Opened in 1979, the mall has more than 30 stores, with Hancock Fabrics and Sears as anchor stores.  All stores are in bankruptcy liquidation.",0.22175168991088867,0.24256707727909088,0.0,0.0,1.0,0.11602897942066193,0.24256707727909088,0.0,0.0,0.5,0.339871346950531,0.2740442752838135,0.0,0.0,1.0
"What roller coaster located in North Rhine-Westphalia, Germany is designed in a western style?","Colorado Adventure is a steel roller coaster located at Phantasialand in Brühl, North Rhine-Westphalia, Germany. Phantasialand is a theme park in Brühl, North Rhine-Westphalia, Germany that attracts approximately 1.75 million visitors annually.",0.621393084526062,0.247297465801239,1.0,0.2222222222222222,0.7142857142857143,0.623285174369812,0.6053872108459473,1.0,0.11764705882352941,0.7142857142857143,0.405517578125,0.2484498918056488,1.0,0.10526315789473684,0.7142857142857143
"What is the name of this former French footballer and footballing coach, who beat Michael Svensson in the 2003 FA Cup Final with a 1-0 strike?","Michael Lennart Svensson (born 25 November 1975 in Värnamo, Sweden) is a Swedish former professional footballer who played as a centre back.  He is best known at club level for his playing career with Southampton.  He played in the 2003 FA Cup Final against Arsenal, where Southampton lost 1–0 to a Robert Pirès strike. Robert Emmanuel Pirès (born 29 October 1973) is a former French footballer and footballing coach.",0.17249999940395355,0.19947198033332825,0.2,0.06666666666666667,0.7857142857142857,0.4726337194442749,0.19947198033332825,0.4,0.1,0.5714285714285714,0.42198288440704346,0.2016964852809906,0.6,0.10344827586206896,0.5714285714285714
"When does the does arbadian singer Rihanna's the album Talk That Talk released whose sound is similar to ""Unapologetic""?","Unapologetic is the seventh studio album by Barbadian singer Rihanna.  ""Unapologetic"" is mainly a pop, dubstep and R&B album that incorporates elements of hip hop, EDM and reggae in its production, similar to the sound of her previous albums ""Talk That Talk"" and ""Rated R"" (2009). Talk That Talk is the sixth studio album by Barbadian singer Rihanna, released on November 18, 2011, by Def Jam Recordings and SRP Records.",0.15124362707138062,0.2091997265815735,1.0,0.1111111111111111,0.6363636363636364,0.5884878039360046,0.4918918013572693,1.0,0.1111111111111111,0.5454545454545454,0.7033058404922485,0.6312128305435181,1.0,0.06666666666666667,0.8181818181818182
When was the person who provide the information that Abuzar Buzjani worked wonders and died in 366-67/988 born?," According to Jami he worked wonders, and died in 366-67/977. Nur ad-Dīn Abd ar-Rahmān Jāmī (Persian: نورالدین عبدالرحمن جامی‎ ‎ ) also known as Mawlanā Nūr al-Dīn 'Abd al-Rahmān or Abd-Al-Rahmān Nur-Al-Din Muhammad Dashti, or simply as Jami or DJāmī and in Turkey as Molla Cami (7 November 1414 – 9 November 1492), was a Persian poet who is known for his achievements as a prolific scholar and writer of mystical Sufi literature.",0.67364901304245,0.7956403493881226,0.5,0.07692307692307693,0.3076923076923077,0.6947544813156128,0.9284368753433228,0.5,0.07692307692307693,0.3076923076923077,0.08752532303333282,0.24771392345428467,0.5,0.034482758620689655,0.3076923076923077
"What is the nationality of the person who researched ""Underground""?","Underground: Tales of Hacking, Madness and Obsession on the Electronic Frontier is a 1997 book by Suelette Dreyfus, researched by Julian Assange. Julian Paul Assange ( ; born Julian Paul Hawkins, 3 July 1971) is an Australian computer programmer and the founder of WikiLeaks, an organisation which he founded in 2006.",0.07921241223812103,0.2627297639846802,0.0,0.0,0.5,0.406291663646698,0.37934181094169617,0.0,0.0,0.9,0.18197864294052124,0.23183389008045197,0.0,0.0,0.9
"Which American film stars more members of the ""Taxi"" cast, Angels in the Outfield or The Adventures of Huck Finn?","Angels in the Outfield is a 1994 American family sports fantasy comedy film that is a remake of the 1951 film of the same name.  The film stars Danny Glover, Tony Danza and Christopher Lloyd (the two latter actors previously worked together on ""Taxi""), and features several future stars, including Joseph Gordon-Levitt (in the lead), Adrien Brody, Matthew McConaughey, and Neal McDonough. The Adventures of Huck Finn is a 1993 American adventure film written and directed by Stephen Sommers, distributed by Walt Disney Studios Motion Pictures and Buena Vista Pictures, and starring Elijah Wood, Courtney B. Vance, Jason Robards and Robbie Coltrane; it is based on Mark Twain's novel ""Adventures of Huckleberry Finn"" and focuses on at least three-fourths of the book.  The film follows a boy named Huckleberry Finn and an escaped slave named Jim, who travel the Mississippi River together and overcome various obstacles along the way.",0.6260756254196167,0.8487250804901123,0.3333333333333333,0.0625,0.2692307692307692,0.5808125734329224,0.7884253263473511,0.3333333333333333,0.025,0.19230769230769232,0.6108822822570801,0.9169561266899109,0.0,0.0,0.15384615384615385
"Which band formed first, The Pillows or Hurricane No. 1?","The Pillows (ザ・ピロウズ , stylized as the pillows) is a Japanese alternative rock band formed in 1989. Hurricane #1 are an English rock band, formed in Oxford in 1996.",0.7567970156669617,0.7595518231391907,0.25,0.07142857142857142,1.0,0.46422070264816284,0.5445854663848877,0.25,0.04,1.0,0.4267920255661011,0.5445854663848877,0.25,0.030303030303030304,1.0
Where was the German composer of music that is often played by the Budapest Gypsy Symphony Orchestra born?," It emphasizes works by composers inspired by Hungarian folk music including Johannes Brahms, Vittorio Monti, Piotr Tchaïkovski, Johann Strauss and Johann Strauss II.  Born in Hamburg into a Lutheran family, Brahms spent much of his professional life in Vienna, Austria.",0.10839981585741043,0.21197494864463806,0.0,0.0,0.5,0.2776135504245758,0.37706369161605835,0.0,0.0,0.4,0.43701907992362976,0.3960763216018677,0.5,0.038461538461538464,0.9
What 1158 acre lake near Mount Assurance drains into Mascoma River?," It is close to Enfield and Mascoma Lake.  Most of the lake is within the town of Enfield, while a small portion is within the city of Lebanon, where it drains into the Mascoma River, a tributary of the Connecticut River.",0.695299506187439,0.6810801029205322,0.0,0.0,0.6,0.3748569190502167,0.6190978288650513,0.3333333333333333,0.058823529411764705,0.6,0.6934959888458252,0.6960851550102234,0.0,0.0,1.0
Alone Again (Naturally) is a studio album by a pop music singer who was nominated for six what?,"Alone Again (Naturally) is a studio album by American pop singer Andy Williams that was released in September 1972 by Columbia Records and mainly consisted of songs originated by other artists. Howard Andrew Williams (December 3, 1927 – September 25, 2012) was an American popular music singer.  He was also nominated for six Grammy Awards.",0.3910216689109802,0.19051387906074524,0.0,0.0,0.5,0.38014519214630127,0.3514496386051178,0.0,0.0,0.0,0.4341135621070862,0.36999091506004333,0.0,0.0,0.0
Have singers Jessicka and Chuck Billy appeared in the same band?," Best known by her stage name Jessicka, she was the front woman of Florida-based band Jack Off Jill and current front for the Los Angeles-based band Scarling. Charles ""Chuck"" Billy (born June 23, 1962) is an American vocalist, who is best known as the lead vocalist for the thrash metal band Testament.",0.01003102958202362,0.19730046391487122,0.5,0.05263157894736842,0.0,0.32287558913230896,0.8079851865768433,0.5,0.07142857142857142,0.5,0.0124950110912323,0.14680343866348267,1.0,0.05405405405405406,1.0
"Who was the director of the 2013 British short film starring the actor who played Major Lance ""Corky"" Corkoran in the BBC series ""The Night Manager""?","The Voorman Problem is a 2013 British short film directed and scored by Mark Gill, who also co-wrote the screenplay and edited the film with producer Baldwin Li.  It is adapted from ""The Voorman Problem"", a film within a story from the novel ""number9dream"" by David Mitchell, with Martin Freeman starring as a prison psychiatrist, and Tom Hollander as his patient.  He also played the lead in the ITV's ""Doctor Thorne"" and won the BAFTA Television Award for Best Supporting Actor for his role as Major Lance ""Corky"" Corkoran in the BBC series ""The Night Manager"".",0.13298243284225464,0.13890627026557922,0.8,0.23529411764705882,0.5384615384615384,0.7485705614089966,0.7907329797744751,0.8,0.2222222222222222,0.46153846153846156,0.7868270874023438,0.6477886438369751,0.8,0.12121212121212122,0.46153846153846156
"King Duncan is the father of which character in William Shakespeare's ""Macbeth""?"," He is the father of two youthful sons (Malcolm and Donalbain), and the victim of a well-plotted regicide in a power grab by his trusted captain Macbeth. Donalbain is a character in William Shakespeare's ""Macbeth"" (c. 1603–1607).",0.30944281816482544,0.334330677986145,1.0,0.3333333333333333,0.3333333333333333,0.3731185793876648,0.334330677986145,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.414306640625,0.334330677986145,0.6666666666666666,0.14285714285714285,0.6666666666666666
"Which song, released in June of 2010, was sampled by a single that Sean Kingston recorded?"," The song samples Rihanna's ""Te Amo"" which was also produced by the same production team, Stargate.  ""Te Amo"" impacted radio in Canada on June 7, 2010, and was released via digital download on June 8, 2010, in Australia, Italy and New Zealand, as the album's third international and fifth overall single.",0.3232525885105133,0.19497981667518616,0.5,0.1,0.09090909090909091,0.09262561053037643,0.1819215714931488,0.0,0.0,0.45454545454545453,0.12407049536705017,0.1819215714931488,0.5,0.038461538461538464,0.45454545454545453
What member of Miami Sound Machine was married to producer Emilio Esefan?," Fernández asked Emilio Estefan to produce his next project after listening to ""Mi Tierra"" (1993) by his wife Gloria Estefan.  She started off her career as the lead singer in the group called ""Miami Latin Boys"" which was eventually known as Miami Sound Machine.",0.42503684759140015,0.5074008107185364,0.5,0.1,0.42857142857142855,0.4225394129753113,0.31252342462539673,0.5,0.043478260869565216,0.2857142857142857,0.49136051535606384,0.5540696978569031,0.5,0.034482758620689655,0.42857142857142855
"What city, formerly known as Pitic, had an newspaper that formed an alliance as Frontera?"," It was founded in 1999 under an alliance between the ""Crónica"" of Mexicali and ""El Imparcial"" of Hermosillo. Hermosillo (] ), formerly called Pitic (as ""Santísima Trinidad del Pitic"" and ""Presidio del Pitic"") is a city located centrally in the northwestern Mexican state of Sonora.",0.4407009780406952,0.18438972532749176,0.5,0.14285714285714285,0.375,0.46861961483955383,0.7641589641571045,0.5,0.05555555555555555,0.625,0.43298643827438354,0.1916169822216034,1.0,0.07692307692307693,1.0
Boyle Travers Finniss was the very first Premier of which Australian territory?,"The Finniss Ministry was the 1st Ministry of the Government of South Australia, led by B. T. Finniss. Boyle Travers Finniss (18 August 1807 – 24 December 1893) was the first Premier of South Australia, serving from 24 October 1856 to 20 August 1857.",0.4403420090675354,0.3581507205963135,0.5,0.1,0.6666666666666666,0.2870021462440491,0.8238216638565063,0.5,0.14285714285714285,0.1111111111111111,0.27420851588249207,0.821000337600708,0.5,0.1111111111111111,0.2222222222222222
The college Alice Stone Ilchman served as the eighth president of is located in what New York county?,"Alice Stone Ilchman (April 18, 1935 – August 11, 2006) served as the eighth president of Sarah Lawrence College from 1981 to 1998.  It is located in southern Westchester County, New York, in the city of Yonkers, 15 mi north of Manhattan.",0.14145898818969727,0.29495769739151,0.6666666666666666,0.18181818181818182,0.5833333333333334,0.11025633662939072,0.32322007417678833,1.0,0.15,1.0,0.3118932843208313,0.3437134027481079,1.0,0.10344827586206896,1.0
"Juliana Maria of Brunswick-Wolfenbüttel is a descendant of the King of what country, who took over its throne in 1814?"," King Christian VIII of Denmark descends from her. Christian VIII (18 September 1786 – 20 January 1848) was the King of Denmark from 1839 to 1848 and, as Christian Frederick, King of Norway in 1814.",0.20458845794200897,0.1553562581539154,0.6666666666666666,0.125,0.1111111111111111,0.3333892822265625,0.1829739660024643,0.0,0.0,0.2222222222222222,-0.00904882326722145,0.023280436173081398,0.0,0.0,0.2222222222222222
"What country does Planet Fitness and Hampton, New Hampshire have in common?","PFIP LLC (doing business as Planet Fitness) is an American franchisor and operator of fitness centers based in Hampton, New Hampshire. Hampton is a town in Rockingham County, New Hampshire, United States.",0.024860206991434097,0.21791395545005798,1.0,0.2727272727272727,1.0,0.1324683278799057,0.23290210962295532,0.6666666666666666,0.11764705882352941,0.5,0.12828078866004944,0.21791395545005798,1.0,0.12,1.0
Who directed the 2011 American comedy film starring Kali Hawk?," She has starred in films such as ""Fifty Shades of Black"", ""Couples Retreat"", ""Bridesmaids"" and ""Tyler Perry Presents Peeples"". Bridesmaids is a 2011 American comedy film directed by Paul Feig, written by Annie Mumolo and Kristen Wiig, and produced by Judd Apatow, Barry Mendel and Clayton Townsend.",0.7932441234588623,0.6467588543891907,0.6666666666666666,0.4,0.09090909090909091,0.05746551230549812,0.06700369715690613,0.6666666666666666,0.3333333333333333,0.18181818181818182,0.12625156342983246,0.05682840198278427,0.6666666666666666,0.05263157894736842,0.09090909090909091
"Which was founded first: Polytechnic University of Bari, or Adamson University?"," It was founded in 1990 and is organized in 3 Faculties. Adamson University is a private and Catholic university in Manila, Philippines, founded on June 20, 1932, by Greek immigrant George Lucas Adamson as the Adamson School of Industrial Chemistry.",0.5688698887825012,0.7264809608459473,0.6666666666666666,0.11764705882352941,0.9,-0.045294389128685,0.16973339021205902,0.0,0.0,0.0,0.5362857580184937,0.9154258966445923,0.3333333333333333,0.058823529411764705,0.0
"Which actress, who played the role of Heather Duke in ""Heathers"", was in a relationship with an American poker player?","Rick Salomon (born January 24, 1969) is an American poker player, mostly known for his relationships with various female celebrities, including E.G. Daily, Shannen Doherty, Paris Hilton, and Pamela Anderson. Shannen Maria Doherty ( ; born April 12, 1971) is an American actress, producer, author, and television director.  She is known for her roles as Heather Duke in ""Heathers"" (1989), Brenda Walsh in ""Beverly Hills, 90210"" (1990–1994) and as Prue Halliwell in ""Charmed"" (1998–2001).",0.47631531953811646,0.5037364363670349,0.6666666666666666,0.13333333333333333,0.5,0.3125764727592468,0.367342472076416,0.6666666666666666,0.10526315789473684,0.5,0.37360715866088867,0.5037364363670349,1.0,0.10714285714285714,0.6666666666666666
Lacey Sturm was a co-founder of which Christian pop band founded in 2002?," She is co-founder and former lead vocalist of the hard rock band Flyleaf. Flyleaf is an American rock band, formed in the Belton and Temple, Texas regions in 2002.  The band has charted on mainstream rock, Christian pop and Christian metal genres.",0.40387487411499023,0.12186577916145325,0.3333333333333333,0.07142857142857142,0.42857142857142855,0.34687545895576477,0.12186577916145325,0.3333333333333333,0.058823529411764705,0.42857142857142855,0.1230541542172432,0.13748514652252197,0.3333333333333333,0.04,0.2857142857142857
Which ultimately unsuccessful uprising against the British East India Company was the one which John Doyle fought as a Private soldier?," 1828 - August 1892) was an Irishman who served in the 8th King's Royal Irish Hussars (a light cavalry unit) as a Private soldier during the Crimean War and the Indian Rebellion of 1857. The Indian Rebellion of 1857 was a major, but ultimately unsuccessful, uprising in India in 1857–58 against the rule of the British East India Company, which functioned as a sovereign power on behalf of the British Crown.",0.71632981300354,0.4987087845802307,0.5,0.125,0.38461538461538464,0.5285010933876038,0.7764742374420166,0.5,0.05263157894736842,0.38461538461538464,0.7040494084358215,0.7764742374420166,1.0,0.07142857142857142,0.38461538461538464
"When was the company, of which Ernest Walter Hives was one time chairman, founded ?","Ernest Walter Hives, 1st Baron Hives (21 April 1886 – 24 April 1965), was the one-time head of the Rolls-Royce Aero Engine division and chairman of Rolls-Royce Ltd. Rolls-Royce Limited owned a British luxury car and aero engine manufacturing business founded in 1904 by Charles Stewart Rolls and Frederick Henry Royce.",0.1545606255531311,0.1721147894859314,1.0,0.2,0.6,0.11282618343830109,0.0768565684556961,0.5,0.09090909090909091,0.1,0.546897292137146,0.2668361961841583,1.0,0.0425531914893617,0.5
"Which is a private university, Ohio State University or Syracuse University?","The Ohio State University, commonly referred to as Ohio State or OSU, is a large, primarily residential, public university in Columbus, Ohio. Syracuse University (commonly referred to as Syracuse, 'Cuse, or SU) is a private research university in Syracuse, New York, United States.",0.6099517345428467,0.7104147672653198,1.0,0.18181818181818182,1.0,0.4058793783187866,0.8479479551315308,0.5,0.09090909090909091,0.5,0.5915921926498413,0.7309894561767578,1.0,0.1111111111111111,1.0
"Who directed the 2008 film, ""The Other Man,"" and stars British actor, Paterson Joseph?"," His film roles include ""The Beach"" (2000), ""Æon Flux"" (2005) and ""The Other Man"" (2008). The Other Man is a 2008 British-American drama film directed by Richard Eyre.",0.7852849960327148,0.8945178985595703,0.75,0.16666666666666666,0.42857142857142855,0.8012174367904663,0.6704466938972473,0.75,0.11538461538461539,1.0,0.20080210268497467,0.23348280787467957,1.0,0.10810810810810811,1.0
What is Cornwall Domesday Book tenants-in-chief: about who died in 1087?,"The ""Domesday Book"" of 1086 lists in the following order the tenants-in-chief in Cornwall of King William the Conqueror: William I (c. 1028 – 9 September 1087), usually known as William the Conqueror and sometimes William the Bastard, was the first Norman King of England, reigning from 1066 until his death in 1087.",0.8466684818267822,0.754746675491333,0.0,0.0,0.25,0.1843791902065277,0.44935622811317444,0.0,0.0,0.25,0.22733165323734283,0.3015114665031433,0.0,0.0,0.25
"Christopher Newport University and Minnesota State University, Mankato are both what type of colleges?","Christopher Newport University, or CNU, is a public liberal arts university located in Newport News, Virginia, United States. Minnesota State University, Mankato (MSU or MNSU), also known as Minnesota State, is a public comprehensive university located in Mankato, Minnesota.",0.314423143863678,0.38553357124328613,0.5,0.09090909090909091,0.5,0.3090631365776062,0.38553357124328613,0.5,0.09090909090909091,0.5,0.7286665439605713,0.9198331236839294,0.5,0.047619047619047616,0.5
Who was a sixth overall pick in the 2012 NBA draft and MVP of the 2012 NBA Summer League?,"The 2012 NBA Summer League was a pro basketball league run by the NBA just after the 2012 NBA Draft.  Damian Lillard (Portland Trail Blazers) and Josh Selby (Memphis Grizzlies) won the MVP honors.  After being selected by Portland with the sixth overall pick in the 2012 NBA draft, Lillard won the NBA Rookie of the Year by unanimous decision.",0.662200927734375,0.753846287727356,0.8,0.4444444444444444,0.3333333333333333,0.6487206816673279,0.7774033546447754,0.8,0.2,0.3333333333333333,0.644171416759491,0.7762830257415771,0.8,0.19047619047619047,0.3333333333333333
