question,Vanilla_RAG_nltk_bleu,Vanilla_RAG_sacrebleu,Vanilla_RAG_rouge1,Vanilla_RAG_rouge2,Vanilla_RAG_rougeL,Vanilla_RAG_meteor,Vanilla_RAG_exact_match,Vanilla_RAG_bert_precision,Vanilla_RAG_bert_recall,Vanilla_RAG_bert_f1,LQR_RAG_nltk_bleu,LQR_RAG_sacrebleu,LQR_RAG_rouge1,LQR_RAG_rouge2,LQR_RAG_rougeL,LQR_RAG_meteor,LQR_RAG_exact_match,LQR_RAG_bert_precision,LQR_RAG_bert_recall,LQR_RAG_bert_f1,modLQR_RAG_nltk_bleu,modLQR_RAG_sacrebleu,modLQR_RAG_rouge1,modLQR_RAG_rouge2,modLQR_RAG_rougeL,modLQR_RAG_meteor,modLQR_RAG_exact_match,modLQR_RAG_bert_precision,modLQR_RAG_bert_recall,modLQR_RAG_bert_f1
"When does the does arbadian singer Rihanna's the album Talk That Talk released whose sound is similar to ""Unapologetic""?",56.23413251903491,100.00000000000004,1.0,1.0,1.0,0.9814814814814815,1,0.9999999403953552,0.9999999403953552,0.9999999403953552,56.23413251903491,100.00000000000004,1.0,1.0,1.0,0.9814814814814815,1,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.8267558544684364,3.784219180388754,0.08,0.041666666666666664,0.08,0.2533783783783784,0,0.8025616407394409,0.8740655779838562,0.8367888927459717
When was the person who provide the information that Abuzar Buzjani worked wonders and died in 366-67/988 born?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7459084391593933,0.8009502291679382,0.7724500298500061,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8740363121032715,0.7906653881072998,0.8302631974220276,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8322566747665405,0.8203896284103394,0.8262805342674255
"What is the nationality of the person who researched ""Underground""?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.9669045805931091,0.9669045805931091,0.9669045805931091,17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,1.000000238418579,1.000000238418579,1.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8156821131706238,0.8101511001586914,0.8129072189331055
"Which American film stars more members of the ""Taxi"" cast, Angels in the Outfield or The Adventures of Huck Finn?",1.7033186037639283,2.627961710408444,0.125,0.0,0.125,0.10416666666666667,0,0.8234070539474487,0.7969507575035095,0.8099629878997803,9.329460218997072,10.571070857151538,0.39999999999999997,0.30769230769230765,0.39999999999999997,0.5437352245862884,0,0.8456377387046814,0.8580704927444458,0.8518087863922119,23.462350320528,17.77835117834348,0.5333333333333333,0.4615384615384615,0.5333333333333333,0.6715425531914895,0,0.8496954441070557,0.8673338890075684,0.8584240674972534
"Which band formed first, The Pillows or Hurricane No. 1?",3.602080288207364,5.255923420816887,0.2857142857142857,0.16666666666666669,0.2857142857142857,0.6250000000000001,0,0.8497974872589111,0.890540361404419,0.8696920275688171,8.633400213704503,11.044795567078939,0.5,0.33333333333333337,0.5,0.78125,0,0.8546757698059082,0.8754419088363647,0.8649342656135559,8.633400213704503,11.044795567078939,0.5,0.33333333333333337,0.5,0.78125,0,0.8546756505966187,0.8754417300224304,0.8649340867996216
Where was the German composer of music that is often played by the Budapest Gypsy Symphony Orchestra born?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9851452708244324,0.9851452708244324,0.9851452708244324,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9995282292366028,0.9995282292366028,0.9995282292366028,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7246327996253967,0.8216651678085327,0.7701044678688049
What 1158 acre lake near Mount Assurance drains into Mascoma River?,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9939169883728027,0.9924049377441406,0.9931603670120239,14.95348781221221,27.516060407455225,0.5,0.0,0.5,0.25,0,0.9548683762550354,0.9435977935791016,0.9491996765136719,8.633400213704503,13.134549472120788,0.5,0.33333333333333337,0.5,0.4166666666666667,0,0.8833113312721252,0.9511155486106873,0.9159603714942932
Alone Again (Naturally) is a studio album by a pop music singer who was nominated for six what?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8527158498764038,0.8816565275192261,0.8669447302818298,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9292913675308228,0.8939770460128784,0.9112921953201294,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999996423721313,0.9999996423721313,0.9999996423721313
Have singers Jessicka and Chuck Billy appeared in the same band?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9993354082107544,0.9993354082107544,0.9993354082107544,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8208729028701782,0.8436707258224487,0.8321157097816467,0.0,0.0,0.0,0.0,0.0,0.0,0,0.820872962474823,0.843670666217804,0.8321157097816467
"Who was the director of the 2013 British short film starring the actor who played Major Lance ""Corky"" Corkoran in the BBC series ""The Night Manager""?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.7932292222976685,0.8521883487701416,0.8216524720191956,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8229483962059021,0.8004536032676697,0.8115451335906982,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8286138772964478,0.7954416275024414,0.8116889595985413
"King Duncan is the father of which character in William Shakespeare's ""Macbeth""?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.8944241404533386,0.7227097749710083,0.7994503378868103,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8944242596626282,0.7227097749710083,0.7994502782821655,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8501038551330566,0.7945605516433716,0.8213942646980286
"Which song, released in June of 2010, was sampled by a single that Sean Kingston recorded?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.8212727308273315,0.8147943019866943,0.8180207014083862,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8019572496414185,0.8090935945510864,0.805509626865387,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8233405947685242,0.8253633975982666,0.8243507146835327
What member of Miami Sound Machine was married to producer Emilio Esefan?,0.0,27.516060407455225,0.0,0.0,0.0,0.0,0,0.9269671440124512,0.9629285335540771,0.9446057081222534,3.303164318013808,9.535414040914192,0.4,0.0,0.2,0.3846153846153847,0,0.8648785352706909,0.9179514050483704,0.890625,3.303164318013808,9.535414040914192,0.4,0.0,0.2,0.3846153846153847,0,0.8648785352706909,0.9179514050483704,0.890625
"What city, formerly known as Pitic, had an newspaper that formed an alliance as Frontera?",17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,1.0000001192092896,1.0000001192092896,1.0000001192092896,0.0,49.99999999999999,0.0,0.0,0.0,0.0,0,0.9904061555862427,0.9872212409973145,0.9888111352920532,0.0,49.99999999999999,0.0,0.0,0.0,0.0,0,0.9904061555862427,0.9872212409973145,0.9888111352920532
Boyle Travers Finniss was the very first Premier of which Australian territory?,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999997615814209,0.9999997615814209,0.9999997615814209,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999997615814209,0.9999997615814209,0.9999997615814209,3.9863571282680152,6.772997136689072,0.3076923076923077,0.18181818181818182,0.3076923076923077,0.646551724137931,0,0.7891011238098145,0.8806737065315247,0.8323764801025391
The college Alice Stone Ilchman served as the eighth president of is located in what New York county?,6.541924356118011,36.78794411714425,0.6666666666666666,0.0,0.6666666666666666,0.2631578947368421,0,0.9633752107620239,0.9215590953826904,0.9420033097267151,6.541924356118011,36.78794411714425,0.6666666666666666,0.0,0.6666666666666666,0.2631578947368421,0,0.9633752107620239,0.9215590953826904,0.9420033097267151,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0000001192092896,1.0000001192092896,1.0000001192092896
"Juliana Maria of Brunswick-Wolfenbüttel is a descendant of the King of what country, who took over its throne in 1814?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.9981006383895874,0.9981006383895874,0.9981006383895874,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8386293649673462,0.8660776615142822,0.8521325588226318,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8103334903717041,0.8650820851325989,0.8368132710456848
"What country does Planet Fitness and Hampton, New Hampshire have in common?",14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9783395528793335,0.9675319790840149,0.9729057550430298,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0,1.0,1.0,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0000001192092896,1.0000001192092896,1.0000001192092896
Who directed the 2011 American comedy film starring Kali Hawk?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8960769176483154,0.7415450811386108,0.8115198612213135,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8814210891723633,0.7376632690429688,0.8031600713729858,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8829705715179443,0.7462834119796753,0.8088932633399963
"Which was founded first: Polytechnic University of Bari, or Adamson University?",11.362193664674995,16.233395773754953,0.5714285714285715,0.4,0.5714285714285715,0.8152173913043478,0,0.9054960012435913,0.9659232497215271,0.934734046459198,11.362193664674995,16.233395773754953,0.5714285714285715,0.4,0.5714285714285715,0.8152173913043478,0,0.9054960012435913,0.9659231901168823,0.9347339868545532,6.985342056580097,9.535414040914192,0.4444444444444445,0.2857142857142857,0.4444444444444445,0.75,0,0.8807501792907715,0.9681618809700012,0.9223897457122803
"Which actress, who played the role of Heather Duke in ""Heathers"", was in a relationship with an American poker player?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.8666960597038269,0.7201196551322937,0.7866381406784058,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8712011575698853,0.7280324101448059,0.7932083010673523,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8244309425354004,0.7316715121269226,0.7752864956855774
Lacey Sturm was a co-founder of which Christian pop band founded in 2002?,17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,1.000000238418579,1.000000238418579,1.000000238418579,0.0,5.522397783539471,0.0,0.0,0.0,0.0,0,0.8215099573135376,0.863526463508606,0.8419943451881409,0.0,2.8398387225677895,0.0,0.0,0.0,0.0,0,0.8129851818084717,0.856923520565033,0.8343762755393982
Which ultimately unsuccessful uprising against the British East India Company was the one which John Doyle fought as a Private soldier?,26.591479484724946,50.81327481546149,0.6666666666666665,0.5714285714285715,0.6666666666666665,0.7181571815718157,0,0.9544045329093933,0.9803470373153687,0.9672018885612488,12.673718536830808,11.986062961075742,0.34782608695652173,0.2857142857142857,0.34782608695652173,0.721590909090909,0,0.8361729979515076,0.9176496267318726,0.8750187754631042,26.591479484724946,50.81327481546149,0.6666666666666665,0.5714285714285715,0.6666666666666665,0.7181571815718157,0,0.9544045329093933,0.9803470373153687,0.9672018885612488
"When was the company, of which Ernest Walter Hives was one time chairman, founded ?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.9992440342903137,0.9992440342903137,0.9992440342903137,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7289461493492126,0.8511611223220825,0.7853272557258606,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9998028874397278,0.9998028874397278,0.9998028874397278
"Which is a private university, Ohio State University or Syracuse University?",5.873949094699214,7.495553473355842,0.4,0.25,0.4,0.7211538461538463,0,0.8514107465744019,0.9379655122756958,0.8925947546958923,16.990442448471224,21.3643503198117,0.6666666666666666,0.5,0.6666666666666666,0.8522727272727273,0,0.8995958566665649,0.9473532438278198,0.9228571653366089,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999998807907104,0.9999998807907104,0.9999998807907104
"Who directed the 2008 film, ""The Other Man,"" and stars British actor, Paterson Joseph?",1.4761667142304913,2.177002209903929,0.13793103448275862,0.07407407407407407,0.13793103448275862,0.41666666666666674,0,0.7869962453842163,0.9044996500015259,0.8416666388511658,2.6012784404037923,3.8292061380205022,0.2222222222222222,0.125,0.2222222222222222,0.5514705882352943,0,0.7933834791183472,0.9064005613327026,0.8461348414421082,2.6012784404037923,3.6321698830878617,0.2222222222222222,0.125,0.2222222222222222,0.5514705882352943,0,0.7944275736808777,0.9037778973579407,0.845582127571106
What is Cornwall Domesday Book tenants-in-chief: about who died in 1087?,4.520838194719227,6.429451441231725,0.25,0.18181818181818182,0.25,0.613425925925926,0,0.8041189908981323,0.8817594051361084,0.8411514163017273,6.541868941754436,9.103526405546068,0.33333333333333337,0.25,0.33333333333333337,0.701058201058201,0,0.8148212432861328,0.8932528495788574,0.8522363305091858,3.59604157411963,4.317900023606588,0.20689655172413793,0.14814814814814814,0.20689655172413793,0.2830188679245283,0,0.8042294979095459,0.9098637700080872,0.8537917137145996
"Christopher Newport University and Minnesota State University, Mankato are both what type of colleges?",0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0,0.8634868860244751,0.8777296543121338,0.8705500364303589,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0,0.8634868860244751,0.8777296543121338,0.8705500364303589,1.7033186037639283,3.0890553181566975,0.15384615384615385,0.0,0.15384615384615385,0.2380952380952381,0,0.7483096122741699,0.8241270184516907,0.7843905687332153
Who was a sixth overall pick in the 2012 NBA draft and MVP of the 2012 NBA Summer League?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7904751896858215,0.7769777774810791,0.7836683988571167,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7940080761909485,0.777933657169342,0.785888671875,2.2844114688564567,3.2933284838220014,0.19999999999999998,0.1111111111111111,0.19999999999999998,0.5208333333333335,0,0.8000816106796265,0.9430373907089233,0.8656975030899048
Hart D. Fisher created a comic book about a criminal from what city?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7229764461517334,0.9002553224563599,0.8019352555274963,0.0,49.99999999999999,0.0,0.0,0.0,0.0,0,0.9676176309585571,0.9352986812591553,0.9511836767196655,17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,0.9999995827674866,0.9999995827674866,0.9999995827674866
A Celtic Journey is an album by a singer that was part of what musical ensemble?,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999996423721313,0.9999996423721313,0.9999996423721313,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8225723505020142,0.8037139773368835,0.8130338788032532,0.9134423666564471,3.2933284838220014,0.08695652173913042,0.0,0.08695652173913042,0.12820512820512822,0,0.7688645124435425,0.8773936033248901,0.8195516467094421
"Who won more Academy awards, Ron Fricke or Neil Jordan?",0.4977587797754485,0.8327748566971627,0.08510638297872342,0.0,0.08510638297872342,0.14084507042253525,0,0.7806367874145508,0.8197445273399353,0.7997127771377563,3.9281465090051313,4.990049701936832,0.4,0.0,0.4,0.29411764705882354,0,0.8307086229324341,0.8408357501029968,0.8357415199279785,4.854917717073234,7.809849842300637,0.4444444444444444,0.0,0.4444444444444444,0.30303030303030304,0,0.8633496761322021,0.8565081357955933,0.8599153161048889
Are Bleeker and The Golden Seals both Canadian rock bands ?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9582699537277222,0.916616678237915,0.9369806051254272,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7833013534545898,0.8351017832756042,0.8083725571632385,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8014414310455322,0.832529604434967,0.8166897892951965
John Wayne and Micheal Tucker worked with what famous american singer for the Album Joanne?,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999997615814209,0.9999997615814209,0.9999997615814209,4.46323613785333,7.495553473355842,0.33333333333333337,0.19999999999999998,0.33333333333333337,0.6696428571428572,0,0.843726396560669,0.9319249987602234,0.8856351971626282,4.46323613785333,7.495553473355842,0.33333333333333337,0.19999999999999998,0.33333333333333337,0.6696428571428572,0,0.843726396560669,0.9319249987602234,0.8856351971626282
"Who was the founding owner of the Pittsburgh Steelers whose son spearheaded a requirement known as the ""Rooney Rule?""",5.501080739920602,11.15650800742149,0.3333333333333333,0.0,0.3333333333333333,0.13157894736842105,0,0.9031432867050171,0.8649644255638123,0.8836417198181152,5.501080739920602,11.15650800742149,0.3333333333333333,0.0,0.3333333333333333,0.13157894736842105,0,0.9031434059143066,0.8649645447731018,0.88364177942276,100.0,100.00000000000004,1.0,1.0,1.0,0.9921875,1,0.9999999403953552,0.9999999403953552,0.9999999403953552
"Who's album which reflects on his depressive state, had a song on the Billboard Hot 100 in 1976? ",0.0,0.0,0.0,0.0,0.0,0.0,0,0.8595235347747803,0.8144392967224121,0.8363742828369141,0.4744188024111083,0.8733042428534794,0.048780487804878044,0.0,0.048780487804878044,0.08771929824561404,0,0.7917616367340088,0.9283360242843628,0.8546268939971924,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8117300271987915,0.7987704277038574,0.805198073387146
Which country is the parent company of Tween Brands based in?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.822282612323761,0.8496875762939453,0.8357605338096619,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7814808487892151,0.8406292796134949,0.8099766969680786,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8023406863212585,0.8152357339859009,0.8087368011474609
When was the attack occured which destroyed a builiding neary by the the Irish Hunger Memorial in Manhattan in New York City?,1.0802314890908065,2.0244462660665508,0.08695652173913045,0.0,0.08695652173913045,0.15873015873015875,0,0.8309439420700073,0.8508870601654053,0.8407973051071167,6.9372929071742,27.534765745159184,0.5,0.0,0.5,0.20833333333333331,0,0.8796775341033936,0.8567012548446655,0.8680374026298523,0.7272967832571621,1.2981871105685319,0.11764705882352941,0.030303030303030304,0.08823529411764705,0.1851851851851852,0,0.8045626282691956,0.8995361924171448,0.8494028449058533
Both the McCulloch v. Maryland case and the In re Gault decision were decided by what body of government?,6.985342056580097,11.044795567078939,0.4444444444444445,0.2857142857142857,0.4444444444444445,0.75,0,0.8640986084938049,0.9253107309341431,0.8936576843261719,6.985342056580097,11.044795567078939,0.4444444444444445,0.2857142857142857,0.4444444444444445,0.75,0,0.8640986084938049,0.9253107309341431,0.8936576843261719,1.5365418390819783,2.6707068119098882,0.14285714285714288,0.07692307692307693,0.14285714285714288,0.4261363636363637,0,0.8039000630378723,0.8643007278442383,0.8330069780349731
"What professional poker player with 50 plus years of experience, won the 1979 Mixed Doubles - No Limit Hold'em?",14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9872843027114868,0.9830597639083862,0.9851675033569336,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7862867712974548,0.7678121328353882,0.7769396901130676,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7862867712974548,0.7678121328353882,0.7769396901130676
"After being decomissioned, the USCGC Catenary was sold to an academy located in what state?",31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0000001192092896,1.0000001192092896,1.0000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8710967302322388,0.8278225660324097,0.8489084839820862,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0000001192092896,1.0000001192092896,1.0000001192092896
Are both Florida Atlantic University and İzmir Institute of Technology in Florida?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9700174331665039,0.9400983452796936,0.9548236131668091,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8194165825843811,0.8488996028900146,0.833897590637207,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9700174331665039,0.940098226070404,0.9548234939575195
what album that had honky talk women on it and was the last week to feature Steven Tylor?,0.0,0.0,0.0,0.0,0.0,0.18867924528301888,0,0.7962671518325806,0.8052913546562195,0.8007538914680481,0.0,0.0,0.0,0.0,0.0,0.20408163265306126,0,0.7818849086761475,0.8085440397262573,0.7949910163879395,0.0,0.0,0.0,0.0,0.0,0.21276595744680848,0,0.7943809628486633,0.8116793632507324,0.8029370903968811
Les Brewer co-founded a college located in what town?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7910186648368835,0.8096867203712463,0.8002437949180603,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7910186052322388,0.8096867799758911,0.8002437949180603,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.000000238418579,1.000000238418579,1.000000238418579
"What British astronomer and composer discovered the barred spiral galaxy known as ""NGC 4454""?",31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999997615814209,0.9999997615814209,0.9999997615814209,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999997615814209,0.9999997615814209,0.9999997615814209,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9792549014091492,0.9723526239395142,0.9757916331291199
"Who would you be more likely to get vocal lessons from, Floor Jansen or Jaime St. James",31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0,1.0,1.0,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0,1.0,1.0,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0,1.0,1.0
What North Brighton organization in was estalished in 1898?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.93239825963974,0.7862356901168823,0.8531017303466797,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8341282606124878,0.7864657640457153,0.8095961213111877,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8147395849227905,0.7901155948638916,0.8022387027740479
"Question: What Canadian mass murderer from Montreal, Quebec committed suicide after the mass murder?",14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9929585456848145,0.9912075996398926,0.9920822978019714,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9929584264755249,0.9912075400352478,0.9920822381973267,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9929585456848145,0.9912075996398926,0.9920822978019714
Letting Go samples which Rihanna song from her Rated R album?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.828418493270874,0.8135617971420288,0.8209229111671448,0.0,0.0,0.0,0.0,0.0,0.0,0,0.799473762512207,0.8032076358795166,0.8013363480567932,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7846384048461914,0.8113569021224976,0.7977740168571472
Are both Robin McKinley and Anita Diamant American authors?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9582699537277222,0.916616678237915,0.9369806051254272,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9582698345184326,0.9166164398193359,0.9369804263114929,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7618663311004639,0.8171984553337097,0.7885628938674927
What is is the population of the county that contains the Edwin H. Armstrong House?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7919963002204895,0.7550973296165466,0.7731067538261414,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7926424741744995,0.7489213347434998,0.7701619267463684,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8096581697463989,0.7561099529266357,0.7819684147834778
Which of the following operas is composed of five acts: Anna Bolena or Mireille?,17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,1.000000238418579,1.000000238418579,1.000000238418579,17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,1.000000238418579,1.000000238418579,1.000000238418579,0.0,49.99999999999999,0.0,0.0,0.0,0.0,0,0.9903562068939209,0.9871545433998108,0.9887527823448181
What three act opera by German composer Richard Wagner did Uwe Eric Laufenberg direct at the Bayreuth Festival?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7874794006347656,0.7556201219558716,0.771220862865448,0.0,49.99999999999999,0.0,0.0,0.0,0.0,0,0.9869953989982605,0.9826743602752686,0.9848300814628601,17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,0.9999997615814209,0.9999997615814209,0.9999997615814209
Who directed the 1939 film Gunga Din with actor Cary Grant?,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9896471500396729,0.9844911098480225,0.987062394618988,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9896471500396729,0.9844911098480225,0.987062394618988,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9896471500396729,0.9844909906387329,0.9870623350143433
Who appeared as a DC Comic book hero in a title revived in 2007?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.965774655342102,0.8494188785552979,0.9038675427436829,0.0,0.0,0.0,0.0,0.0,0.0,0,0.965774655342102,0.8494188785552979,0.9038675427436829,0.0,0.0,0.0,0.0,0.0,0.0,0,0.965774655342102,0.8494188785552979,0.9038675427436829
"Josie Cotton is best known for Johnny Are You Queer, which was used in the soundtrack for what 1983 American romantic comedy film that was directed by Martha Coolidge?",31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0000004768371582,1.0000004768371582,1.0000004768371582,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0000004768371582,1.0000004768371582,1.0000004768371582,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0000004768371582,1.0000004768371582,1.0000004768371582
When did the web series featuring Emily Meade air its final episode? ,56.23413251903491,100.00000000000004,1.0,1.0,1.0,0.9814814814814815,1,0.9999997019767761,0.9999997019767761,0.9999997019767761,56.23413251903491,100.00000000000004,1.0,1.0,1.0,0.9814814814814815,1,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.0,15.97357760615681,0.0,0.0,0.0,0.0,0,0.939055323600769,0.939055323600769,0.939055323600769
"Secret in Their Eyes co-starred the American actor best known for what role on ""House of Cards""?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.8520169258117676,0.7650885581970215,0.806216299533844,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8241361975669861,0.7314409017562866,0.775026798248291,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9002299904823303,0.7592570185661316,0.8237557411193848
Carrie Pilby stars which Irish actor and musician?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7910998463630676,0.7648770213127136,0.7777674198150635,0.0,0.0,0.0,0.0,0.0,0.0,0,0.809654951095581,0.7623253464698792,0.7852776050567627,0.0,0.0,0.0,0.0,0.0,0.0,0,0.809654951095581,0.7623253464698792,0.7852776050567627
"Strange Clouds features a guest apperance by which singer born on December 13, 1989 ?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.8348745107650757,0.8524042367935181,0.8435482978820801,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.000000238418579,1.000000238418579,1.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7787396311759949,0.8652207851409912,0.8197054862976074
"What is the name of this English football former football player and co-owner of Salford City, who was drafted, along with his brother, for the 1995-96 Manchester United F.C. season?",10.785809837243004,42.88819424803536,0.8,0.0,0.8,0.3448275862068965,0,0.9572227001190186,0.9250896573066711,0.9408819675445557,0.0,27.516060407455225,0.0,0.0,0.0,0.0,0,0.9377070069313049,0.8939560055732727,0.9153090119361877,10.785809837243004,42.88819424803536,0.8,0.0,0.8,0.3448275862068965,0,0.957222580909729,0.9250895977020264,0.9408817887306213
"What company released a game in 2006 which included a real life mission where six armed men stormed the Iranian embassy in South Kensington, London in 1980?",17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,1.0000003576278687,1.0000003576278687,1.0000003576278687,17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,1.0000003576278687,1.0000003576278687,1.0000003576278687,0.0,49.99999999999999,0.0,0.0,0.0,0.0,0,0.9696120023727417,0.939287543296814,0.9542089104652405
Are Rusty Nail and French Connection both cocktails?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9582699537277222,0.916616678237915,0.9369806051254272,0.0,0.0,0.0,0.0,0.0,0.5,0,0.9959638118743896,0.9959638118743896,0.9959638118743896,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8291930556297302,0.8416045308113098,0.8353526592254639
