question,Vanilla_RAG_nltk_bleu,Vanilla_RAG_sacrebleu,Vanilla_RAG_rouge1,Vanilla_RAG_rouge2,Vanilla_RAG_rougeL,Vanilla_RAG_meteor,Vanilla_RAG_exact_match,Vanilla_RAG_bert_precision,Vanilla_RAG_bert_recall,Vanilla_RAG_bert_f1,LQR_RAG_nltk_bleu,LQR_RAG_sacrebleu,LQR_RAG_rouge1,LQR_RAG_rouge2,LQR_RAG_rougeL,LQR_RAG_meteor,LQR_RAG_exact_match,LQR_RAG_bert_precision,LQR_RAG_bert_recall,LQR_RAG_bert_f1,modLQR_RAG_nltk_bleu,modLQR_RAG_sacrebleu,modLQR_RAG_rouge1,modLQR_RAG_rouge2,modLQR_RAG_rougeL,modLQR_RAG_meteor,modLQR_RAG_exact_match,modLQR_RAG_bert_precision,modLQR_RAG_bert_recall,modLQR_RAG_bert_f1
Which store located in the Gateway Fashion Mall is currently in bankruptcy liquidation?,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0000001192092896,1.0000001192092896,1.0000001192092896,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.000000238418579,1.000000238418579,1.000000238418579,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9869979619979858,0.9826780557632446,0.984833300113678
"What roller coaster located in North Rhine-Westphalia, Germany is designed in a western style?",31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999994039535522,0.9999994039535522,0.9999994039535522,3.9863571282680152,6.772997136689072,0.3076923076923077,0.18181818181818182,0.3076923076923077,0.646551724137931,0,0.8506007194519043,0.8819479942321777,0.8659907579421997,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9906439185142517,0.9859878420829773,0.9883103966712952
"What is the name of this former French footballer and footballing coach, who beat Michael Svensson in the 2003 FA Cup Final with a 1-0 strike?",31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999999403953552,0.9999999403953552,0.9999999403953552,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999999403953552,0.9999999403953552,0.9999999403953552,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9848190546035767,0.9810343980789185,0.9829230308532715
"When does the does arbadian singer Rihanna's the album Talk That Talk released whose sound is similar to ""Unapologetic""?",56.23413251903491,100.00000000000004,1.0,1.0,1.0,0.9814814814814815,1,0.9999999403953552,0.9999999403953552,0.9999999403953552,3.9863571282680152,19.338531381761726,0.28571428571428575,0.16666666666666669,0.28571428571428575,0.49342105263157904,0,0.854550838470459,0.8867526650428772,0.8703540563583374,3.9863571282680152,19.338531381761726,0.28571428571428575,0.16666666666666669,0.28571428571428575,0.49342105263157904,0,0.8368455171585083,0.8856252431869507,0.8605446815490723
When was the person who provide the information that Abuzar Buzjani worked wonders and died in 366-67/988 born?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7459084391593933,0.8009502291679382,0.7724500298500061,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8017380833625793,0.8151193261146545,0.8083732724189758,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8322567343711853,0.8203896284103394,0.8262805938720703
"What is the nationality of the person who researched ""Underground""?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.9669046998023987,0.9669046998023987,0.9669046998023987,0.0,5.522397783539471,0.0,0.0,0.0,0.0,0,0.8162305951118469,0.8080843091011047,0.8121370673179626,17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,1.000000238418579,1.000000238418579,1.000000238418579
"Which American film stars more members of the ""Taxi"" cast, Angels in the Outfield or The Adventures of Huck Finn?",1.7033186037639283,2.627961710408444,0.125,0.0,0.125,0.10416666666666667,0,0.8234070539474487,0.7969507575035095,0.8099629878997803,23.462350320528,17.77835117834348,0.5333333333333333,0.4615384615384615,0.5333333333333333,0.6715425531914895,0,0.8496954441070557,0.8673338890075684,0.8584240674972534,7.772174600740504,5.904929315722787,0.23529411764705882,0.1875,0.23529411764705882,0.6013257575757576,0,0.7770079374313354,0.8314045071601868,0.8032863140106201
"Which band formed first, The Pillows or Hurricane No. 1?",3.602080288207364,5.255923420816887,0.2857142857142857,0.16666666666666669,0.2857142857142857,0.6250000000000001,0,0.8497974872589111,0.8905403017997742,0.8696919083595276,8.633400213704503,11.044795567078939,0.5,0.33333333333333337,0.5,0.78125,0,0.8546757698059082,0.8754419088363647,0.8649342656135559,8.633400213704503,11.044795567078939,0.5,0.33333333333333337,0.5,0.78125,0,0.8546757698059082,0.8754419088363647,0.8649342656135559
Where was the German composer of music that is often played by the Budapest Gypsy Symphony Orchestra born?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9851450324058533,0.9851450324058533,0.9851450324058533,0.0,0.0,0.0,0.0,0.0,0.0,0,0.824356734752655,0.931703507900238,0.8747490644454956,2.1105340631872647,3.7477767366779213,0.18181818181818182,0.0,0.18181818181818182,0.2631578947368421,0,0.7730426788330078,0.8500849008560181,0.8097354173660278
What 1158 acre lake near Mount Assurance drains into Mascoma River?,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9939171075820923,0.9924049973487854,0.9931604266166687,14.95348781221221,27.516060407455225,0.5,0.0,0.5,0.25,0,0.9548683166503906,0.9435977935791016,0.9491996169090271,8.633400213704503,13.134549472120788,0.5,0.33333333333333337,0.5,0.4166666666666667,0,0.8833112120628357,0.9511154294013977,0.9159602522850037
Alone Again (Naturally) is a studio album by a pop music singer who was nominated for six what?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8527158498764038,0.8816565275192261,0.8669447302818298,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9292914271354675,0.893977165222168,0.9112922549247742,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0,0.9086484909057617,0.9129470586776733,0.9107926487922668
Have singers Jessicka and Chuck Billy appeared in the same band?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9993352890014648,0.9993352890014648,0.9993352890014648,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8089476823806763,0.832258939743042,0.8204377889633179,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9625458121299744,0.9251652359962463,0.9434853792190552
"Who was the director of the 2013 British short film starring the actor who played Major Lance ""Corky"" Corkoran in the BBC series ""The Night Manager""?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.7932292222976685,0.852188229560852,0.8216524124145508,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7596516609191895,0.7950009703636169,0.7769243717193604,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7837646007537842,0.8013981580734253,0.7924832701683044
"King Duncan is the father of which character in William Shakespeare's ""Macbeth""?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.8944241404533386,0.7227098345756531,0.7994502782821655,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8944242000579834,0.7227097153663635,0.7994502782821655,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8944242000579834,0.7227097749710083,0.7994502782821655
"Which song, released in June of 2010, was sampled by a single that Sean Kingston recorded?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.8212725520133972,0.8147942423820496,0.8180205821990967,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8068563938140869,0.8124985694885254,0.8096676468849182,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8068564534187317,0.8124985694885254,0.809667706489563
What member of Miami Sound Machine was married to producer Emilio Esefan?,0.0,27.516060407455225,0.0,0.0,0.0,0.0,0,0.9269671440124512,0.9629285335540771,0.9446057081222534,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0000001192092896,1.0000001192092896,1.0000001192092896,3.303164318013808,9.535414040914192,0.4,0.0,0.2,0.3846153846153847,0,0.8566583395004272,0.9214934706687927,0.8878939151763916
"What city, formerly known as Pitic, had an newspaper that formed an alliance as Frontera?",17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,1.0,1.0,1.0,1.8850319022747353,2.8398387225677895,0.16666666666666669,0.0,0.16666666666666669,0.25000000000000006,0,0.8408408164978027,0.9528141021728516,0.8933323621749878,0.0,49.99999999999999,0.0,0.0,0.0,0.0,0,0.9904061555862427,0.987221360206604,0.988811194896698
Boyle Travers Finniss was the very first Premier of which Australian territory?,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8076167702674866,0.8452033400535583,0.8259826898574829,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8132402896881104,0.8460205793380737,0.8293066620826721
The college Alice Stone Ilchman served as the eighth president of is located in what New York county?,6.541924356118011,36.78794411714425,0.6666666666666666,0.0,0.6666666666666666,0.2631578947368421,0,0.9633752703666687,0.9215590357780457,0.9420033097267151,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0000001192092896,1.0000001192092896,1.0000001192092896,8.034284189446518,16.233395773754953,0.3333333333333333,0.0,0.3333333333333333,0.22727272727272727,0,0.9135938286781311,0.9732253551483154,0.9424673318862915
"Juliana Maria of Brunswick-Wolfenbüttel is a descendant of the King of what country, who took over its throne in 1814?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.9981006383895874,0.9981006383895874,0.9981006383895874,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9994986057281494,0.9994986057281494,0.9994986057281494,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9637270569801331,0.9275263547897339,0.9452801942825317
"What country does Planet Fitness and Hampton, New Hampshire have in common?",14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.978339672088623,0.9675320386886597,0.9729058742523193,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999999403953552,0.9999999403953552,0.9999999403953552,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.978339672088623,0.9675320386886597,0.9729058742523193
Who directed the 2011 American comedy film starring Kali Hawk?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8960769772529602,0.7415453195571899,0.8115200400352478,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7363865971565247,0.739199161529541,0.7377902865409851,0.0,0.0,0.0,0.0,0.0,0.0,0,0.862947940826416,0.7468138933181763,0.8006917238235474
"Which was founded first: Polytechnic University of Bari, or Adamson University?",11.362193664674995,16.233395773754953,0.5714285714285715,0.4,0.5714285714285715,0.8152173913043478,0,0.9054959416389465,0.965923011302948,0.9347339272499084,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8164118528366089,0.7469292879104614,0.7801265120506287,0.9410489957951634,1.6504045595709425,0.15384615384615385,0.0,0.07692307692307693,0.2380952380952381,0,0.8134971857070923,0.8842031955718994,0.8473778367042542
"Which actress, who played the role of Heather Duke in ""Heathers"", was in a relationship with an American poker player?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.8666960597038269,0.7201196551322937,0.7866381406784058,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8022152185440063,0.737588107585907,0.7685455083847046,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8666960597038269,0.7201196551322937,0.7866381406784058
Lacey Sturm was a co-founder of which Christian pop band founded in 2002?,17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,1.000000238418579,1.000000238418579,1.000000238418579,17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,1.000000238418579,1.000000238418579,1.000000238418579,0.0,49.99999999999999,0.0,0.0,0.0,0.0,0,0.9849332571029663,0.9774230122566223,0.981163740158081
Which ultimately unsuccessful uprising against the British East India Company was the one which John Doyle fought as a Private soldier?,26.591479484724946,50.81327481546149,0.6666666666666665,0.5714285714285715,0.6666666666666665,0.7181571815718157,0,0.9544045329093933,0.9803470969200134,0.9672018885612488,7.6896839726290604,17.77835117834348,0.3529411764705882,0.26666666666666666,0.3529411764705882,0.6009070294784581,0,0.8669248819351196,0.9259461164474487,0.8954640030860901,7.6896839726290604,17.77835117834348,0.3529411764705882,0.26666666666666666,0.3529411764705882,0.6009070294784581,0,0.8669248819351196,0.9259461164474487,0.8954640030860901
"When was the company, of which Ernest Walter Hives was one time chairman, founded ?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.9992441534996033,0.9992441534996033,0.9992441534996033,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7894458770751953,0.8609742522239685,0.8236600160598755,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7754123210906982,0.8267661929130554,0.8002662062644958
"Which is a private university, Ohio State University or Syracuse University?",5.873949094699214,7.495553473355842,0.4,0.25,0.4,0.7211538461538463,0,0.8514107465744019,0.9379655122756958,0.8925947546958923,8.633400213704503,13.134549472120788,0.5,0.33333333333333337,0.5,0.78125,0,0.9001449346542358,0.9485689401626587,0.9237227439880371,3.285702044797773,4.891187874480726,0.2666666666666667,0.15384615384615385,0.2666666666666667,0.32258064516129037,0,0.8156116008758545,0.9314907789230347,0.869708240032196
"Who directed the 2008 film, ""The Other Man,"" and stars British actor, Paterson Joseph?",1.4761667142304913,2.177002209903929,0.13793103448275862,0.07407407407407407,0.13793103448275862,0.41666666666666674,0,0.7869962453842163,0.9044996500015259,0.8416666388511658,2.6012784404037923,3.8292061380205022,0.2222222222222222,0.125,0.2222222222222222,0.5514705882352943,0,0.7933834791183472,0.9064005017280579,0.8461347818374634,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9849028587341309,0.9798827767372131,0.9823864102363586
What is Cornwall Domesday Book tenants-in-chief: about who died in 1087?,4.520838194719227,6.429451441231725,0.25,0.18181818181818182,0.25,0.613425925925926,0,0.8041189908981323,0.8817594051361084,0.8411514163017273,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8287289142608643,0.8250468373298645,0.826883852481842,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8149080276489258,0.8137022256851196,0.8143047094345093
"Christopher Newport University and Minnesota State University, Mankato are both what type of colleges?",0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0,0.8634868860244751,0.8777296543121338,0.8705500364303589,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0,0.8634868860244751,0.8777296543121338,0.8705500364303589,1.7033186037639283,2.8398387225677895,0.15384615384615385,0.0,0.15384615384615385,0.2380952380952381,0,0.7587130069732666,0.8226420879364014,0.7893853187561035
Who was a sixth overall pick in the 2012 NBA draft and MVP of the 2012 NBA Summer League?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7904751896858215,0.7769776582717896,0.7836682796478271,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7902347445487976,0.8067049980163574,0.7983849048614502,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7923336029052734,0.8393781781196594,0.8151777386665344
Hart D. Fisher created a comic book about a criminal from what city?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.722976565361023,0.9002555012702942,0.8019353747367859,17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,0.9999995827674866,0.9999995827674866,0.9999995827674866,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8020954132080078,0.8777751326560974,0.838230550289154
A Celtic Journey is an album by a singer that was part of what musical ensemble?,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999996423721313,0.9999996423721313,0.9999996423721313,1.7033186037639283,3.0890553181566975,0.14285714285714285,0.0,0.14285714285714285,0.16666666666666669,0,0.8310008645057678,0.8253052234649658,0.8281432390213013,2.777619034011792,9.535414040914192,0.2,0.0,0.2,0.19230769230769235,0,0.7564025521278381,0.8928360939025879,0.818976104259491
"Who won more Academy awards, Ron Fricke or Neil Jordan?",0.4977587797754485,0.8327748566971627,0.08510638297872342,0.0,0.08510638297872342,0.14084507042253525,0,0.7806367874145508,0.8197445273399353,0.7997127771377563,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7731013298034668,0.8082513809204102,0.7902857065200806,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7791872024536133,0.7728348970413208,0.775998055934906
Are Bleeker and The Golden Seals both Canadian rock bands ?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9582698345184326,0.9166164398193359,0.9369804263114929,0.0,0.0,0.0,0.0,0.0,0.5,0,0.9959638118743896,0.9959638118743896,0.9959638118743896,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7833013534545898,0.8351017832756042,0.8083725571632385
John Wayne and Micheal Tucker worked with what famous american singer for the Album Joanne?,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999997615814209,0.9999997615814209,0.9999997615814209,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9725212454795837,0.9588115811347961,0.9656177759170532,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999997615814209,0.9999997615814209,0.9999997615814209
"Who was the founding owner of the Pittsburgh Steelers whose son spearheaded a requirement known as the ""Rooney Rule?""",5.501080739920602,11.15650800742149,0.3333333333333333,0.0,0.3333333333333333,0.13157894736842105,0,0.9031432867050171,0.8649644255638123,0.8836417198181152,0.8282282660969604,1.5880117714047368,0.07407407407407408,0.0,0.07407407407407408,0.08474576271186442,0,0.829757571220398,0.8579707145690918,0.8436282873153687,9.429254736980939,11.227564716917941,0.2758620689655173,0.2222222222222222,0.2758620689655173,0.6506147540983607,0,0.848251223564148,0.9526745676994324,0.8974355459213257
"Who's album which reflects on his depressive state, had a song on the Billboard Hot 100 in 1976? ",0.0,0.0,0.0,0.0,0.0,0.0,0,0.8595234155654907,0.8144392371177673,0.8363742828369141,0.7575731225158965,1.3353534059549443,0.07407407407407407,0.0,0.07407407407407407,0.11627906976744187,0,0.7927902936935425,0.9390020966529846,0.8597239851951599,0.9134423666564471,1.6466642419110007,0.08695652173913042,0.0,0.08695652173913042,0.12820512820512822,0,0.8119767308235168,0.9256371259689331,0.8650895357131958
Which country is the parent company of Tween Brands based in?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8222824931144714,0.849687397480011,0.8357603549957275,14.95348781221221,49.99999999999999,0.6666666666666666,0.0,0.6666666666666666,0.45454545454545453,0,0.8593571186065674,0.9154586791992188,0.8865212202072144,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7897466421127319,0.8139193058013916,0.8016507625579834
When was the attack occured which destroyed a builiding neary by the the Irish Hunger Memorial in Manhattan in New York City?,1.0802314890908065,2.0244462660665508,0.08695652173913045,0.0,0.08695652173913045,0.15873015873015875,0,0.8309439420700073,0.8508869409561157,0.8407971858978271,6.9372929071742,27.534765745159184,0.5,0.0,0.5,0.20833333333333331,0,0.8796788454055786,0.8567025661468506,0.8680387139320374,6.9372929071742,27.534765745159184,0.5,0.0,0.5,0.20833333333333331,0,0.8796794414520264,0.8567030429840088,0.8680392503738403
Both the McCulloch v. Maryland case and the In re Gault decision were decided by what body of government?,6.985342056580097,11.044795567078939,0.4444444444444445,0.2857142857142857,0.4444444444444445,0.75,0,0.8640985488891602,0.9253105521202087,0.8936575651168823,8.633400213704503,16.233395773754953,0.5,0.33333333333333337,0.5,0.78125,0,0.8574911952018738,0.9450576305389404,0.8991474509239197,11.362193664674995,31.947155212313625,0.4,0.0,0.4,0.2380952380952381,0,0.9332788586616516,0.9439278841018677,0.9385731220245361
"What professional poker player with 50 plus years of experience, won the 1979 Mixed Doubles - No Limit Hold'em?",14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9872841835021973,0.9830597043037415,0.9851674437522888,0.0,0.0,0.0,0.0,0.0,0.0,0,0.815750002861023,0.7854437828063965,0.8003101348876953,1.4283632578659289,5.255923420816887,0.125,0.0,0.125,0.15625000000000003,0,0.7864863872528076,0.8191468715667725,0.8024845123291016
"After being decomissioned, the USCGC Catenary was sold to an academy located in what state?",31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.000000238418579,1.000000238418579,1.000000238418579,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.000000238418579,1.000000238418579,1.000000238418579,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.000000238418579,1.000000238418579,1.000000238418579
Are both Florida Atlantic University and İzmir Institute of Technology in Florida?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9700174331665039,0.940098226070404,0.9548234939575195,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7926690578460693,0.8223856687545776,0.8072539567947388,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7736994028091431,0.8438597917556763,0.8072580695152283
what album that had honky talk women on it and was the last week to feature Steven Tylor?,0.0,0.0,0.0,0.0,0.0,0.18867924528301888,0,0.7962671518325806,0.8052913546562195,0.8007538914680481,0.0,0.0,0.0,0.0,0.0,0.2,0,0.7804137468338013,0.8055683374404907,0.7927915453910828,0.0,0.0,0.0,0.0,0.0,0.13698630136986303,0,0.7628616094589233,0.8084630370140076,0.7850006222724915
Les Brewer co-founded a college located in what town?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7910187244415283,0.8096867799758911,0.8002439141273499,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.000000238418579,1.000000238418579,1.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8323686122894287,0.8064262866973877,0.819192111492157
"What British astronomer and composer discovered the barred spiral galaxy known as ""NGC 4454""?",31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999998211860657,0.9999998211860657,0.9999998211860657,24.028114141347544,55.03212081491043,0.8,0.6666666666666666,0.8,0.8928571428571429,0,0.925864577293396,0.9439145922660828,0.9348024725914001,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9792549014091492,0.9723526239395142,0.9757916331291199
"Who would you be more likely to get vocal lessons from, Floor Jansen or Jaime St. James",31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0000001192092896,1.0000001192092896,1.0000001192092896,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.000000238418579,1.000000238418579,1.000000238418579,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9929146766662598,0.9905659556388855,0.9917388558387756
What North Brighton organization in was estalished in 1898?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.93239825963974,0.7862356901168823,0.8531017303466797,8.633400213704503,13.134549472120788,0.5,0.33333333333333337,0.5,0.78125,0,0.8984420895576477,0.9597791433334351,0.9280982613563538,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8147395253181458,0.7901153564453125,0.8022385835647583
"Question: What Canadian mass murderer from Montreal, Quebec committed suicide after the mass murder?",14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9929585456848145,0.9912076592445374,0.9920823574066162,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9929584264755249,0.9912075996398926,0.9920822381973267,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9929585456848145,0.9912076592445374,0.9920823574066162
Letting Go samples which Rihanna song from her Rated R album?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8284183144569397,0.8135616779327393,0.8209227919578552,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8643030524253845,0.7979134917259216,0.8297824859619141,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8097926378250122,0.8056609630584717,0.8077214956283569
Are both Robin McKinley and Anita Diamant American authors?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9582698345184326,0.9166164398193359,0.9369804263114929,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8004610538482666,0.845122754573822,0.8221858143806458,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9582699537277222,0.9166165590286255,0.9369805455207825
What is is the population of the county that contains the Edwin H. Armstrong House?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7919961810112,0.7550972700119019,0.7731066942214966,0.0,0.0,0.0,0.0,0.0,0.0,0,0.799960732460022,0.7454425096511841,0.7717400193214417,1.0182425646195499,1.5732934811145336,0.1,0.0,0.1,0.17857142857142858,0,0.8005707263946533,0.8706781268119812,0.834153950214386
Which of the following operas is composed of five acts: Anna Bolena or Mireille?,17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,1.000000238418579,1.000000238418579,1.000000238418579,0.0,49.99999999999999,0.0,0.0,0.0,0.0,0,0.9903562068939209,0.9871545433998108,0.9887527823448181,0.0,49.99999999999999,0.0,0.0,0.0,0.0,0,0.9903560876846313,0.987154483795166,0.9887526631355286
What three act opera by German composer Richard Wagner did Uwe Eric Laufenberg direct at the Bayreuth Festival?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7874794006347656,0.7556201219558716,0.771220862865448,17.78279410038923,100.00000000000004,1.0,0.0,1.0,0.5,1,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.0,3.3864985683445354,0.0,0.0,0.0,0.0,0,0.7922558784484863,0.8321746587753296,0.8117247819900513
Who directed the 1939 film Gunga Din with actor Cary Grant?,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9896472096443176,0.9844911098480225,0.9870624542236328,14.95348781221221,55.03212081491043,0.5,0.0,0.5,0.25,0,0.9896472096443176,0.9844910502433777,0.987062394618988,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,0.9999997615814209,0.9999997615814209,0.9999997615814209
Who appeared as a DC Comic book hero in a title revived in 2007?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.965774655342102,0.8494188189506531,0.9038675427436829,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8924053907394409,0.8624938726425171,0.8771947622299194,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7950459122657776,0.8142411708831787,0.8045291304588318
"Josie Cotton is best known for Johnny Are You Queer, which was used in the soundtrack for what 1983 American romantic comedy film that was directed by Martha Coolidge?",31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0000004768371582,1.0000004768371582,1.0000004768371582,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0000004768371582,1.0000004768371582,1.0000004768371582,31.6227766016838,100.00000000000004,1.0,1.0,1.0,0.9375,1,1.0000004768371582,1.0000004768371582,1.0000004768371582
When did the web series featuring Emily Meade air its final episode? ,56.23413251903491,100.00000000000004,1.0,1.0,1.0,0.9814814814814815,1,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8212614059448242,0.8272228837013245,0.8242313861846924,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8313320875167847,0.805001974105835,0.8179551959037781
"Secret in Their Eyes co-starred the American actor best known for what role on ""House of Cards""?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.8520171642303467,0.7650886178016663,0.8062164783477783,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8113294243812561,0.730881929397583,0.7690074443817139,1.7514895362802614,2.6707068119098882,0.16,0.08695652173913045,0.16,0.4573170731707317,0,0.7589049935340881,0.8313593864440918,0.7934816479682922
Carrie Pilby stars which Irish actor and musician?,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7910998463630676,0.7648770213127136,0.7777674198150635,0.0,0.0,0.0,0.0,0.0,0.0,0,0.778405487537384,0.7553797364234924,0.7667197585105896,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7705358862876892,0.7449296116828918,0.7575163841247559
"Strange Clouds features a guest apperance by which singer born on December 13, 1989 ?",0.0,0.0,0.0,0.0,0.0,0.0,0,0.8348745107650757,0.8524042367935181,0.8435482978820801,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7565509080886841,0.8470438718795776,0.7992441058158875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7565509080886841,0.8470438718795776,0.7992441058158875
