level,translated_question,translated_answer,translated_context,retrieved_context,final_answer,retriever_time,generator_time,total_time
hard,"""پریڈ کے اختتام"" میں اداکاری کرنے والی برطانوی-امریکی اداکارہ کی پہلی اسکرین ظاہری شکل کیا تھی؟","""کامیلی لان""","""ہیو وی آر ٹی ٹی وی سیریز """"دی اینڈ"""" (انگریزی: The End of the World) ایک برطانوی امریکی فلمی سیریز ہے جو فورڈ میڈوکس فورڈ کے ناولوں کی ایک سیریز ہے جس میں بیینڈکٹ کمبربیچ اور ربیکا ہال نے کرسٹوفر اور سلویہ جین کی حیثیت سے اداکاری کی ہے۔ اس کے علاوہ ایڈلیڈ کلیمینز ، روپرٹ ایورٹ ، میرانڈا رچرڈسن ، این ماری ڈف ، روجر ایلم ، جینیٹ میک ٹیر ، جینیٹ فاکس ، جیک ہسٹن اور اسٹیون رابرٹسن بھی شامل ہیں۔ وہ ایک برطانوی اداکارہ ہیں۔ وہ 10 سال کی عمر میں اسکرین پر پہلی بار نمودار ہوئی۔""","۔ ہر مختصر فلم ایک یا ایک سے زیادہ اخلاقی یا اخلاقی پریشانیوں کا سامنا کرنے والے کرداروں کی کھوج کرتی ہے۔
""علاقہ ایک انتظامی تقسیم ہے ، عام طور پر ایک ایسا علاقہ جو کسی ریاست کے دائرہ اختیار میں ہوتا ہے
آئرلینڈ پر محدود دائرہ اختیار کے ساتھ ایک آل آئرلینڈ قانون سازی اتھارٹی تھا",پریڈ کے اختتام میں اداکاری کرنے والی برطانوی-امریکی اداکارہ ایک انتظامی تقسیم ہے۔,0.051866531,6.086544514,6.138411045
hard,ولکو میلسینٹ اور ایلیا نیشولر دونوں نے فلم سازی کی کون سی پوزیشن حاصل کی؟,فلم ڈائریکٹر,"ولکو میلسینٹ (پیدائش: 8 دسمبر ، 1968) ایک ڈچ ڈائریکٹر ہے جس نے ویچ ہنٹ پروڈکشنز کے لئے مختلف آرٹ ہاؤس ویڈیو پروڈکشنز کی ہدایت کی ، جس کا وہ خود چیئرمین ہے۔ ایلیا وکٹوروچ نائیشولر (روسی: ایلیا ویکٹوروچ نائیشولر ، پیدائش: 1983 ، ماسکو ، یو ایس ایس آر) ایک روسی موسیقار ، فلم ڈائریکٹر اور اسکرین رائٹر ہے۔","ولیم بووری دفاعی چیمپئن تھا ، لیکن کوارٹر فائنل میں رے روفلز سے ہار گیا۔
نظام کے اندر سیاسی قیدیوں کے لئے ایک ایم وی ڈی خصوصی کیمپ تھا
۔ اس فلم میں والٹر پیڈجن نے مرکزی کردار ادا کیا تھا۔",ولکو میلسینٹ اور ایلیا نیشولر دونوں نے پروڈیوس کی پوزیشن حاصل کی ۔,0.048509598,4.694615364,4.74363637
hard,بھارت کی ایک ایسی ریاست جس کا دارالحکومت بھانڈو ہے,چندی گڑھ,بھانڈو (انگریزی: Bhando) ہندوستان کا ایک گاؤں ہے جو پنجاب ریاست کے ضلع جالندھر میں واقع ہے۔ اس ریاست کا دارالحکومت چندی گڑھ میں واقع ہے۔ یہ ایک یونین علاقہ ہے اور ہمسایہ ریاست ہریانہ کا دارالحکومت بھی ہے۔,"شکیل او نیل اور اینفرنی ہارڈوی کو باصلاحیت دریافت کے طور پر ادا کیا تھا
ڈارڈن ریسٹورنٹس ، ایک امریکی ملٹی برانڈ ریستوراں آپریٹر ہے جس کا صدر دفتر اورلینڈو میں ہے
سیاتیا درختوں کی فرنوں کی ایک جینس ہے ، جو فرن آرڈر سیاتھیالس کی قسم کی جینس ہے۔",کچھ نہیں ؛ بھانڈو میں واقع ہے,0.037925243,3.622217894,3.660143137
hard,"درختوں کی کون سی نسل ہے، جمنوکلڈس یا ناٹیلوکلیکس؟",جمنوکلڈس,"Gymnocladus (Neo-Latin، یونانی سے γυμνς، ""gymnos""، ننگے + κλάδος، ""klados""، شاخ) leguminous درختوں کی ایک چھوٹی سی نسل ہے. Nautilocalyx خاندان Gesneriaceae میں پودوں کی ایک نسل ہے.","شکیل او نیل اور اینفرنی ہارڈوی کو باصلاحیت دریافت کے طور پر ادا کیا تھا
کی سائنس، ٹیکنالوجی یا ترقی میں نمایاں شراکت کی ہے
کربی نے ایسٹلا اور ڈیوڈ سوچٹ نے جیگرز کی حیثیت سے اداکاری کی",درختوں کی نسل جمنوکلڈس ہے۔,0.061517715,3.067481518,3.128999233
hard,لیک ووڈ رنچ ایک ماسٹر پلانڈ کمیونٹی ہے جس میں کتنی ریاستیں ہیں؟,50 ریاستوں,"لیک ووڈ رنچ ریاستہائے متحدہ امریکہ کے جنوب مشرقی مینٹی کاؤنٹی ، فلوریڈا میں ایک ماسٹر پلانڈ کمیونٹی ہے ، جو پہلے ملواکی کے یوہلین خاندان کے ممبروں کی ملکیت میں لکڑی کے کھیت کے ایک حصے پر تعمیر کی گئی تھی۔ ریاستہائے متحدہ امریکہ (امریکہ) ، عام طور پر ریاستہائے متحدہ امریکہ یا امریکہ کے نام سے جانا جاتا ہے ، ایک وفاقی جمہوریہ ہے جو 50 ریاستوں ، ایک وفاقی ضلع ، پانچ بڑے خود مختار علاقوں اور مختلف ملکیتوں پر مشتمل ہے۔","مونٹی کارلو ریزورٹ اینڈ کیسینو ، ایک میگا ریزورٹ ہوٹل اور کیسینو ہے جو لاس ویگاس اسٹریپ پر واقع ہے
گجرات لیونز ایک بھارتی کرکٹ ٹیم ہے جو انڈین پریمیئر لیگ میں کھیلتی ہے۔ اس ٹیم کی کپتانی سریش رینا اور کوچنگ بریڈ ہڈج کرتے ہیں۔
ڈارڈن ریسٹورنٹس ، ایک امریکی ملٹی برانڈ ریستوراں آپریٹر ہے جس کا صدر دفتر اورلینڈو میں ہے","لیک ووڈ رنچ ایک ماسٹر پلانڈ کمیونٹی نہیں ہے، بلکہ مونیٹ کارلو ریزورٹ اینڈ کیسینو، گجرات لیونز اور ڈارڈن ریستورنٹس کی کوئی مربوطات ہے۔",0.051457167,11.15079117,11.20224833
hard,مارشل ہینری ایشبی کنفیڈریٹ ریاستوں کی فوج کے ایک کرنل تھے جنہوں نے سابق امریکی وزیر جنگ کے تحت خدمات انجام دیں۔,جیفرسن ڈیوس,"مارشل ہینری ایشبی (1836 - 10 جولائی 1868) امریکی خانہ جنگی کے دوران کنفیڈریٹ ریاستوں کی فوج کا کرنل تھا۔ اگرچہ انہوں نے جون 1864 سے ایک بریگیڈ اور بینٹن ویل کی لڑائی میں ایک ڈویژن کی کمانڈ کی اور جنرل جوزف ای جانسٹن کی کمانڈ کے تحت کنفیڈریٹ فورس کے ہتھیار ڈالنے کے بعد ، انہیں کبھی بھی کنفیڈریٹ صدر جیفرسن ڈیوس نے بریگیڈیئر جنرل مقرر نہیں کیا یا کنفیڈریٹ سینیٹ نے جنرل آفیسر کی حیثیت سے تصدیق کی۔ وہ 23 ویں امریکی سیکرٹری آف وار تھے۔","کی نئی اور پہلے سے جاری نہ ہونے والی تحریروں کی پیش کش کرتی ہے
جیکب مارٹنز اوبیراہ ایک نائیجیریا کے مارشل آرٹسٹ ہیں جنہوں نے قومی اور بین الاقوامی سطح پر تیکواندو میں حصہ لیا ہے
پیٹرک گافنی ایک امریکی ماہر بشریات ، ماہر تعلیم ، مترجم ، ہولی کراس کے رکن اور نوٹری ڈیم یونیورسٹی بنگلہ دیش کے موجودہ نائب چانسلر ہیں","مارشل ہینری ایشبی نئی اور پہلے سے جاری نہ ہونے والی تحریروں کی پیش کش کرتی ہے نہیں، کیونکہ وہ ایک کرنل تھے جو سابق امریکی وزیر جنگ کے تحت خدمات انجام دیں۔",0.046122074,11.99614477,12.04226685
hard,"""جنوبی کوریا کے لڑکے کے بینڈ """"یو کیس"""" کے نام سے مشہور اس البم کا نام """"برنگ ایٹ بیک 2 اولڈ اسکول"""" ہے۔""",کوریائی انٹرنیشنل آئیڈل سپر اسٹار,"برنگ آئٹ بیک 2 اولڈ اسکول (انگریزی: Bring It Back 2 Old School) جنوبی کوریا کے لڑکے بینڈ U-KISS کا ایک البم ہے۔ U-KISS (کوریائی: یووکیس ، جاپانی: یووکیس) ایک جنوبی کوریا کا لڑکا بینڈ ہے جو این ایچ میڈیا نے 2008 میں تشکیل دیا تھا۔ ان کا نام ایک مخفف ہے ، جو یوبیکیٹوس کورین انٹرنیشنل آئیڈل سپر اسٹار کے لئے کھڑا ہے۔","""ایک بورڈ گیم ہے جسے ڈومینک کریپچٹس اور سیتش پیلا مارری نے ڈیزائن کیا ہے۔ یہ """"کچھ بھی کہو"""" کے لئے ایک کھیل ہے جو اس کے بعد سے جاری کیا گیا ہے ، اور اس کے بعد سے جاری کیا گیا ہے
۔ اس کے بعد ، اس نے کہا کہ اس نے اسے """"ٹیک یو تھری"""" کے نام سے جانا۔ اس کے بعد ، اس نے کہا ، """"میں آپ کو وہاں لے جاؤں گا جہاں سے میں ہوں - جمیکا ، جنت اور گلیوں میں۔""""""
۔ اس معاملے کو لیڈ تفتیش کار پیٹر یومنس نے """"جیسے میں نے کبھی دیکھا ہے"""" کے طور پر بیان کیا ہے۔""","""پیٹر یومنس ہی نے ڈیزائن کیا ہے۔""",0.053917646,4.269573212,4.323490858
hard,"""اس کے بعد، ایک بار پھر، بوسٹن کے شہر میں، ہیرودیس گارڈینر نے اپنے مذہبی گواہی کو """"بے گناہ"""" قرار دیا.""",ویماؤتھ میٹروپولیٹن گریٹر بوسٹن کا ایک شہر ہے۔,"ہیرودیس گارڈینر (مشہور 1623 - 1674 کے بعد) ، جو ہیرودیس لانگ کے نام سے پیدا ہوئی ، روڈ آئلینڈ اور پروویڈنس پلانٹیشنز کی کالونی کے تین ابتدائی آباد کاروں کی بیوی تھی ، اور ایک پرجوش کوکر مبشر بھی تھی ، جسے اس کے سابقہ آبائی شہر ویماؤتھ میں دوسروں کے ساتھ اپنی مذہبی گواہی شیئر کرنے پر میساچوسٹس میں کوڑے مارے گئے تھے۔","۔"""" اس کے بعد ، اس نے کہا ، """"بھاہائی مذہب کے بارے میں بات کرتے ہوئے ، ہم نے دیکھا کہ یہ ایک بہت ہی اہم بات ہے۔""""""
۔ اس کے بارہ سالہ قید کے دوران ، اس نے ریچرڈ شیلٹن کے زیر انتظام تخلیقی تحریر پروگرام میں حصہ لیا۔""
۔ اس کے بعد ، وہ پورٹلینڈ ، اوریگون میں اپنے کردار کے لئے منتقل ہوگئے ، """"فریکس اینڈ گیکس"""" کو کم ناظرین کی وجہ سے ایک سیزن کے بعد باضابطہ طور پر منسوخ کردیا گیا۔""","""اس کے بعد ، وہ پورٹلینڈ میں منتقل ہوگئے تھے۔""",0.047508955,5.024204969,5.071713924
hard,یہ فلم 1940 میں ایک ایسے اداکار کے ساتھ بنائی گئی تھی جو گینگسٹرز کی حیثیت سے مشہور تھا۔,جوآن بینٹ,"ہاؤس اسورس دی بے (انگریزی: The House Across the Bay) ایک امریکی فلمی فلم ہے جس کی ہدایت کاری آرچی میو نے کی تھی۔ اس فلم میں جارج رافٹ اور جوآن بینٹ نے مرکزی کردار ادا کیا تھا۔ یہ فلم والٹر وینجر نے بنائی تھی۔ یہ فلم مائیلز کونولی اور کیتھرین سکوولا نے لکھی تھی۔ یہ فلم یونائیٹڈ آرٹسٹس نے ریلیز کی تھی۔ جارج رافٹ (پیدائش: جارج رنفٹ ، 26 ستمبر 1901 - 24 نومبر 1980) ایک امریکی فلمی اداکار اور رقاصہ تھے۔","۔ یہ فلم والٹ ڈزنی پروڈکشنز کی طرف سے 1940ء کی دہائی میں ریلیز ہونے والی چھ پیکیج فلموں میں سے دوسری ہے۔
تھیا روتھ وائٹ (پیدائش: 1940) ایک امریکی آواز اداکارہ ہے جو ""کوریج دی کوارڈلی ڈاگ"" میں موریل بیگ کے طور پر اپنی آواز کے کام کے لئے مشہور ہے۔
استنبول کے شہر استنبول میں واقع ایک فٹ بال اسٹیڈیم ہے جس کا نام تگزیم اسٹیڈیم ہے۔ یہ اسٹیڈیم سنہ 1940 میں تعمیر کیا گیا تھا اور اس کے بعد اسے ایک عوامی پارک میں تبدیل کر دیا گیا تھا جس کا نام تگزیم گیز پارک رکھا گیا تھا۔",یہ فلم 1940 میں بنائی گئی تھی۔,0.042243481,3.174777031,3.217020512
hard,برف کے کتے اور جادوگر پہاڑ سے واپسی دونوں کو کس وجود کی طرف سے جاری کیا جا رہا ہے؟,ڈزنی,برف کے کتے (انگریزی: Snow Dogs) ایک امریکی مزاحیہ فلم ہے جس کی ہدایت کاری برائن لیونٹ نے کی ہے۔ اس فلم میں کیوبا گڈنگ جونیئر اور جیمز کوبرن نے مرکزی کردار ادا کیا ہے۔ یہ ایک 1978 کی امریکی سائنس فکشن فلم ہے جو اس کے سیکوئل کے طور پر پیش کی گئی ہے۔ اس فلم کو والٹ ڈزنی پروڈکشنز نے تیار کیا ہے۔,"طرف سے اس کی حکومت شروع کرنے کے لئے باضابطہ طور پر برکت دی جاتی تھی
برکر فیل ، جسے برکر مور بھی کہا جاتا ہے ، انگلینڈ کے کمبریا میں لیک ڈسٹرکٹ نیشنل پارک کے مغربی حصے میں ایک پہاڑی ویران علاقہ ہے
بدعنوانی کی تحقیقات کے لئے کمیشن کے ایگزیکٹو ڈائریکٹر کی حیثیت سے خدمات انجام دے رہی ہیں",برف کے کتے اور جادوگر پہاڑ سے واپسی دونوں کو مور کی طرف سے جاری کیا جا رہا ہے۔,0.041463375,7.33321166,7.375653505
hard,ڈاٹوک کامارودین کس کمپنی کے چیئرمین ہیں جس کا ہیڈ آفس کوالالمپور بین الاقوامی ہوائی اڈے پر ہے؟,ایئر ایشیا,"ڈاٹوک کامارودین بن مرانون ایک ملائیشین تاجر ہے جو اس وقت ایئر ایشیا کے چیئرمین اور ٹون گروپ کے سی ای او ہیں۔ ایئر ایشیا کا رجسٹرڈ آفس پیٹلنگ جاہ ، سلنگور میں ہے جبکہ اس کا ہیڈ آفس کوالالمپور بین الاقوامی ہوائی اڈے پر ہے۔","۔ کمپنی چار پرنٹنگ آپریشنز اور ایک میلنگ سروس کی بھی ملکیت رکھتی ہے۔ ایگل ویب پریس سیلم ، اوریگون میں مقیم ہے۔
۔ کمپنی کی بنیادی سرگرمی چینی مارکیٹ کے لئے فورڈ برانڈ مسافر کاروں کی تیاری ہے
۔ اس کے پاس اپنی فیشن لائن بھی ہے جس کا عنوان ہے ہانا مین۔",ڈاٹوک کامارودین میکس مالے گروپ کے چیئرمین ہیں۔,0.083289385,4.502194405,4.585483789
hard,"کوربن بلیو نے ڈزنی چینل کی اصل فلم ""جمپ ان"" میں کس سال اداکاری کی؟",2007ء کی دہائی,"کوربن بلیو ریورز (پیدائش 21 فروری ، 1989) ، جو پیشہ ورانہ طور پر کوربن بلیو کے نام سے جانا جاتا ہے ، ایک امریکی اداکار ، ماڈل ، ڈانسر ، فلم پروڈیوسر اور گلوکار اور گانا لکھنے والا ہے۔ اس وقت کے دوران ، اس نے ڈزنی چینل کی اصل فلم ""جمپ ان"" میں بھی اداکاری کی۔ جمپ ان ایک 2007 ڈزنی چینل اصل فلم ہے ، جس کا پریمیئر 12 جنوری ، 2007 کو ہوا۔","۔ جرمن ای سی ایم ریکارڈز نے بھی اس میں کردار ادا کیا۔
۔ اس میں کارٹون نیٹ ورک کی اصل متحرک سیریز جیسے ""جونی براوو"" ، ""ایڈ اینڈ ایڈی"" ، ""کوریج دی کوارڈلی ڈاگ"" اور ""کاو اینڈ چکن"" کے کردار شامل ہیں۔
پوکر پلیئر چیمپئن شپ (پی سی او پی) ایک عالمی ٹورنامنٹ ہے جس میں ہر سال پانچ کھیلوں کی میزبانی کی جاتی ہے","کوربن بلیو نے ""جمپ ان"" میں اداکاری نہیں کی، بلکہ جرمن ای سی ایم ریکارڈز نے کردار ادا کیا ہے۔",0.047810078,7.554868221,7.602678299
hard,"اس کھیل کو کس سال جاری کیا گیا تھا ، جس میں ٹیم ٹی این ٹی نے ""ٹی این ٹی: ارتقاء"" قسط بنائی تھی؟",1996ء میں,"ٹیم ٹی این ٹی ایک ٹیم ہے جس نے ""فائنل ڈوم"" کے ""ٹی این ٹی: ایویلیشن"" ایپی سوڈ کے ساتھ ساتھ ""فائنل ڈوم II"" کے لئے کئی مفت لیول پیک اور ڈویلپر وسائل بنائے ہیں۔ فائنل ڈوم ایک فرسٹ پرسن شوٹر ویڈیو گیم ہے جو 1996 میں جاری کیا گیا تھا۔","""اس کے بعد ، اس نے فلمی کیریئر کا آغاز کیا ، جس میں اس نے متعدد فلموں ، ٹیلی ویژن سیریز اور ویڈیو گیمز میں کام کیا
۔ اس فلم کی ہدایت کاری اسٹیو سیکلی نے کی تھی اور اس میں گیل پیٹرک اور نینسی کیلی نے مرکزی کردار ادا کیا تھا۔
۔ اس کے بعد اس کا نام سینٹ لوئس ریمز چیئر لیڈرز رکھا گیا تھا۔ اس کے بعد اس کا نام لاس اینجلس ریمز چئر لیڈرز رکھا گیا۔",ٹی این ٹی: ارتقاء کو 2001 میں جاری کیا گیا تھا۔,0.044917107,3.87284565,3.917762756
hard,"کون سی دستاویزی فلم پہلے ریلیز ہوئی، سین میٹس پیرس یا چاند کی شکل؟",سین اور پیرس,سین میٹس پیرس (فرانسیسی: La Seine rencontre Paris) ایک فرانسیسی مختصر دستاویزی فلم ہے جس کی ہدایت کاری جورس ایونز نے کی ہے۔ یہ فلم 24 نومبر 2004 کو آئی ڈی ایف اے (انٹرنیشنل ڈاکومنٹری فیسٹیول ایمسٹرڈیم) کی افتتاحی فلم کے طور پر ریلیز ہوئی۔,"میں سے ایک ریاست میں برلنگٹن کوٹ فیکٹری اسٹورز اور شہر کے دفاتر شامل ہیں
شیفنگ، کریسی چنگ، سونگ یانگ، یو رونگ گوانگ، یوان واہ اور بروس لیونگ کو مرکزی کردار کے طور پر پیش کیا گیا ہے
۔ یہ فلم پیرس کے نوجوانوں کے درمیان سیاسی اور رومانٹک غیر یقینی صورتحال پر مرکوز ہے۔",سین میٹس پیرس ہی تھی!,0.044512987,2.171579838,2.216165543
hard,فلم سیکس ڈرائیو میں امانڈا کرو کا کردار کیا ہے؟,ستارے,"فلم فائنل ڈسٹینشن 3 میں اداکاری کے بعد ، اس نے سیکس ڈرائیو میں فیلشیا الپائن ، اور چارلی سینٹ کلاؤڈ میں ٹیس کیرول کے طور پر مرکزی کردار ادا کیے۔ یہ امریکی مصنف اینڈی بیہرنز کے ناول آل دی وے پر مبنی ہے۔ فلم کی ہدایت کاری شان اینڈرس نے کی تھی ، اور اس میں کاسٹرا ، جوش زکر مین ، کلارک ڈیوک ، سیٹھ گرین اور جیمز مارسڈن ، جبکہ باؤڈن ، ایلس گریچ ، مائیکل سیڈلیٹز ، ڈیو شیریڈن اور ڈیوڈ کوچنر معاون کرداروں میں دکھائی دیتے ہیں۔","۔ اس فلم میں ڈیوڈ مینرز نے ایڈون ڈروڈ کے کردار میں اداکاری کی تھی۔
۔ اس فلم کی ہدایت کاری اسٹیو سیکلی نے کی تھی اور اس میں گیل پیٹرک اور نینسی کیلی نے مرکزی کردار ادا کیا تھا۔
۔ اس کی بنیادی سرگرمی مینلینڈ چین میں لکسن مسافر کاروں کی پیداوار، تقسیم اور فروخت ہے۔",کرو کا کردار امانڈا نہیں بلکہ ایڈون ڈروڈ کا کردار تھا۔,0.0446527,5.233422518,5.278075218
hard,"اس نے 1889 میں برمنگھم ، انگلینڈ میں 2010 اے ایم اے پرو امریکن سپر بائیک چیمپئن شپ کا ٹائٹل اسپانسر قائم کیا۔",جان بوئڈ,"اس سیریز کے عنوان کے اسپانسرز میں سنکو ، امسول ، نیشنل گارڈ ، ڈنلوپ ، اسپیڈ کام اور سن ٹرسٹ شامل ہیں۔ اس کی بنیاد 1889 میں برمنگھم ، انگلینڈ میں نیومیٹک ٹائر کے علمبردار جان بوئڈ ڈنلوپ نے رکھی تھی۔ یہ شمالی امریکہ ، یورپ ، آسٹریلیا اور نیوزی لینڈ میں گڈ ایئر ٹائر اینڈ ربڑ کمپنی کی ملکیت اور چلتی ہے۔","ڈنلوپ ٹائر کا ایک برانڈ ہے جو دنیا بھر میں مختلف کمپنیوں کی ملکیت ہے۔ اس کی بنیاد 1889 میں برمنگھم ، انگلینڈ میں نیومیٹک ٹائر کے علمبردار جان بوڈ ڈنلوپ نے رکھی تھی
فگر 2 رنچ کا قیام 1890 میں جیمز مونرو ڈاگرٹی نے کیا تھا ، جو ایک مویشی پالنے والا تھا جس کے پاس اس تاریخ سے پہلے کئی ریاستوں میں رنچ تھے۔ یہ سائٹ ٹیکساس رینجرز اور اپاچی انڈینز کے مابین آخری لڑائیوں میں سے ایک کا منظر تھا
۔ وہ 1890 کے سیزن میں فٹ بال لیگ میں منتخب ہوئے ، 1889 کے سیزن میں اس کے افتتاح کے بعد سے لیگ میں شامل ہونے والی پہلی ٹیم بن گئیں۔",اس نے بنیاد رکھی تھی!,0.050041437,2.371331453,2.421917915
hard,مشی گن کے سابق گورنر ہاورڈ ایڈلسن نے اپنے انتخابی مہم کے لیے ایک نئے عہدے کا اعلان کیا ہے۔,سی این این,"وہ سابق مشی گن گورنر جینیفر گران ہولڈ کی 2006 کی دوبارہ انتخابی مہم کے لئے مہم مینیجر تھے۔ جنوری 2017 میں ، وہ سی این این کی سیاسی شراکت دار بن گئیں۔","مانچسٹر یونائیٹڈ نے اپنے پہلے سیزن میں ڈبل ٹائٹل اور ایف اے کپ جیتنے کے بعد اپنے پہلے سیزن کا اختتام کیا
کیا محبت کے لئے ہے گلوکار اور گانا لکھنے والے جسٹن کیری کا پہلا سولو البم ہے ، جو بینڈ ڈیل امٹری میں اپنی شمولیت کے لئے مشہور ہے۔
مضبوط ایک امریکی سوانحی ڈرامہ فلم ہے جو ڈیوڈ گورڈن گرین نے ہدایت کی ہے اور جان پولونو نے لکھی ہے۔ یہ جیف بومن اور بریٹ ویٹر کی اسی نام کی یادداشت پر مبنی ہے",نہیں,0.04480505,1.387140512,1.431945562
hard,"""اس ناول کو """"لیبرا"""" نامی امریکی مصنف نے لکھا ہے جس کے ناول میں """"لیبرا"""" کے بارے میں لکھا گیا ہے.""",ڈیجیٹل دور,"""ڈونلڈ رچرڈ """"ڈون"""" ڈی لیلیو (پیدائش 20 نومبر 1936ء) ایک امریکی ناول نگار، ڈرامہ نگار اور مضمون نگار ہے۔ ان کے کاموں میں ٹیلی ویژن، جوہری جنگ، کھیل، زبان کی پیچیدگی، پرفارمنس آرٹ، سرد جنگ، ریاضی، ڈیجیٹل دور کی آمد، سیاست، معیشت اور عالمی دہشت گردی جیسے مختلف موضوعات کا احاطہ کیا گیا ہے۔""","۔ اس پلانٹ کا نام """"ایس ایم ایل ہاربن لائٹ ڈیوٹی ویھیکل کمپنی لمیٹڈ"""" اور """"ایس ایم ایل"""" چانگچون فیکٹری کے نام سے رکھا گیا تھا۔""
۔ """"جب میں آپ کا آدمی تھا"""" کو برونو مارس ، فلپ لارنس ، ایری لیون اور اینڈریو وائیٹ نے لکھا تھا۔""
۔ اس نے ڈزنی چینل کی اصل فلم """"لائف اس روف"""" میں بھی اداکاری کی ہے۔ اس نے والٹ ڈزنی ریکارڈز اور ہالی ووڈ ریکارڈز کے لئے متعدد ریپ گانے جاری کیے ہیں","نہیں، اس ناول کو لیبرا نے لکھا نہیں، بلکہ امریکی مصنف نے لکھا تھا۔",0.045932293,6.598140001,6.644072294
hard,کیپلر ایک آئرش ناول نگار کا ناول ہے جو کس سال پیدا ہوا تھا؟,1945ء میں,"کیپلر (انگریزی: Kepler) جان بینویل کا ایک ناول ہے جو پہلی بار 1981 میں شائع ہوا تھا۔ ولیم جان بینویل (پیدائش 8 دسمبر 1945ء) ، جو جان بینویل کے نام سے لکھتا ہے اور کبھی کبھی بینجمن بلیک کے نام سے بھی لکھتا ہے، ایک آئرش ناول نگار، ڈرامہ نگار اور اسکرین رائٹر ہے۔","نے پاپ بالڈ اور بولیرس کو رینچرا میوزک کے برعکس پیش کیا ہے
مون رائز ایک بچوں کا افسانوی ناول ہے ، جو سیریز کی دوسری کتاب ہے
۔ ریورب نے ایک شاندار شو کی نمائش کی ، جس میں فنکار اور مداح کے مابین متحرک تھا۔",کیپلر ناول ہے جو کیپلر ایک آئرش ناول نگار کا ناول ہے لیکن اس میں کوئی سال ذکر نہیں ہے لہذا نہیں کہا جاسکتا کس سال پیدا ہوا تھا۔,0.067626476,11.84070849,11.90833497
hard,امریکی نژاد کینیڈین اداکار نے کنگ فو پانڈا کے لیے اپنی آواز کا استعمال کیا تھا اور اس نے اپنے کیریئر کا آغاز اسٹینڈ اپ کامیڈی سے کیا تھا۔,سیٹھ ہارون روجن,"کنگ فو پانڈا (انگریزی: Kung Fu Panda) ایک امریکی کمپیوٹر انیمیشن ، ایکشن ، کامیڈی ، مارشل آرٹس فلم ہے جو ڈریم ورکس انیمیشن نے تیار کی ہے اور پیراماؤنٹ پکچرز نے تقسیم کی ہے۔ اس کی ہدایت کاری جان اسٹیونسن اور مارک اوسبورن نے کی ہے اور میلسا کوب نے تیار کی ہے۔ اس میں جیک بلیک ، ڈسٹن ہافمن ، اینجلینا جولی ، ایان میک شین ، سیٹھ روجن ، لسی لیو ، ڈیوڈ کراس ، رینڈل ڈوک کیم ، جیمز ہانگ ، اور جیکی چن نے اداکاری کی ہے۔ سیٹھ آرون روجن (پیدائش: 15 اپریل ، 1982) ایک امریکی کینیڈین اداکار ، کامیڈین اور فلم ساز ہے۔","امریکن ایگل ایئر لائنز کے ایک علاقائی برانڈ نام ہے جس کے تحت دس انفرادی علاقائی ایئر لائنز مختصر اور درمیانے فاصلے کی فیڈر پروازیں چلاتی ہیں
اور اس کے آس پاس فائرنگ کے بعد ، جیمز گارنر نے ارپ ، جیسن روبارڈس نے ہولیڈی ، اور رابرٹ ریان نے کلانٹن کے طور پر اداکاری کی
مانچسٹر یونائیٹڈ نے اپنے پہلے سیزن میں ڈبل ٹائٹل اور ایف اے کپ جیتنے کے بعد اپنے پہلے سیزن کا اختتام کیا","کسی مرسوم ربط نہیں ہے، کیونکہ سوال میں دیئے گئے مضمون اور پوچھے گئے سوال میں کینیڈین اداکار سے متعلق خصوصیات موجود نہیں ہے۔",0.07690835,10.66764808,10.74455643
