question,answer,classification,retrieved_context,final_answer,classification_time,decomposition_time,retrieval_time,generation_time,total_time,total_time_without_classification,level
What is the square footage of the larger of WinStar World Casino and Gold Mountain Casino,519000 sqft,singlehop,"['Gold Mountain is about 34 miles north of WinStar World Casino in Thackerville, Oklahoma, and 77 miles south of Riverwind Casino in Norman, Oklahoma, which are also Chickasaw-owned gaming facilities', 'The casino opened as the WinStar Casino in 2004, and was expanded (with a 395-room hotel tower) and renamed the WinStar World Casino in 2009', 'WinStar World Casino and Resort is a hotel and casino located near the Oklahoma–Texas state line, 1 mi north of the Red River, at Exit 1 off Interstate 35 and Winstar Boulevard in Thackerville', 'Gold Mountain is about 34 miles north of WinStar World Casino in Thackerville, Oklahoma, and 77 miles south of Riverwind Casino in Norman, Oklahoma, which are also Chickasaw-owned gaming facilities', 'WinStar World Casino and Resort is a hotel and casino located near the Oklahoma–Texas state line, 1 mi north of the Red River, at Exit 1 off Interstate 35 and Winstar Boulevard in Thackerville', 'The casino opened as the WinStar Casino in 2004, and was expanded (with a 395-room hotel tower) and renamed the WinStar World Casino in 2009', 'The casino opened as the WinStar Casino in 2004, and was expanded (with a 395-room hotel tower) and renamed the WinStar World Casino in 2009', 'The casino opened as the WinStar Casino in 2004, and was expanded (with a 395-room hotel tower) and renamed the WinStar World Casino in 2009', 'Gold Mountain is about 34 miles north of WinStar World Casino in Thackerville, Oklahoma, and 77 miles south of Riverwind Casino in Norman, Oklahoma, which are also Chickasaw-owned gaming facilities']",WinStar World Casino: approximately 1 million square feet (from its hotel tower),2.414250612,1.297121763,1.072125912,1.02554059,5.809038877,3.394788265,medium
How many schools does the university where Dan W. Reicher is the Executive Director of the Steyer-Taylor Center have?  ,seven,singlehop,"['Reicher is currently Executive Director of the Steyer-Taylor Center for Energy Policy and Finance at Stanford University', 'Dan William Reicher is an American lawyer who was U.S. Assistant Secretary of Energy for Energy Efficiency and Renewable Energy at the U.S. Department of Energy (DOE) in the Clinton Administration', 'He earned his PhD from the University of Chicago and has taught at the University of Notre Dame, USA, since 1980', 'He holds a Doctorate of Education in Organization and Leadership from the University of San Francisco', 'He earned his PhD from the University of Chicago and has taught at the University of Notre Dame, USA, since 1980', 'Dan William Reicher is an American lawyer who was U.S. Assistant Secretary of Energy for Energy Efficiency and Renewable Energy at the U.S. Department of Energy (DOE) in the Clinton Administration', 'Dan William Reicher is an American lawyer who was U.S. Assistant Secretary of Energy for Energy Efficiency and Renewable Energy at the U.S. Department of Energy (DOE) in the Clinton Administration']",Stanford University.,2.498769045,1.426543474,1.160094261,0.547775745,5.633182526,3.134413481,medium
"Which magazine was founded first, Sojourners or Railroad Model Craftsman?",Railroad Model Craftsman,singlehop,"['Railroad Model Craftsman is an American magazine specializing in the hobby of model railroading', 'Commonly found on newsstands and in libraries, it promotes itself as the oldest magazine of its type in the United States, although it is the long-standing competitor to ""Railroad Model Craftsman', 'Model Railroad News is an American magazine specializing in the hobby of model railroading', 'Railroad Model Craftsman is an American magazine specializing in the hobby of model railroading', 'Model Railroad News is an American magazine specializing in the hobby of model railroading', 'Commonly found on newsstands and in libraries, it promotes itself as the oldest magazine of its type in the United States, although it is the long-standing competitor to ""Railroad Model Craftsman', 'While it can claim to be the oldest model railroading magazine in continuous publication in the United States', 'Railroad Model Craftsman is an American magazine specializing in the hobby of model railroading', 'Model Railroad News is an American magazine specializing in the hobby of model railroading', 'Railroad Model Craftsman is an American magazine specializing in the hobby of model railroading']",Model Railroad News,2.822211981,1.316374779,1.00063467,0.539093256,5.678314686,2.856102705,medium
"The Family Guy episode ""Candy, Quahog Marshmallow"" was written by a producer born in what year?",1977,singlehop,"['He directed the first ever episode of Family Guy.', '""Cool Hand Peter"" is the eighth episode of the tenth season of the American animated sitcom ""Family Guy"".  It originally aired on Fox in the United States on December 4, 2011', '""New Kidney in Town"" is the eighth episode of the ninth season of the animated comedy series ""Family Guy"".  It originally aired on Fox in the United States on January 9, 2011', '""Candy, Quahog Marshmallow"" is the tenth episode of the fourteenth season of the animated sitcom ""Family Guy"", and the 259th episode overall', '""Hell Comes to Quahog"" is the third episode of the fifth season of the animated comedy series ""Family Guy"", an episode produced for Season 4.  It originally aired on Fox on September 24, 2006', '""Candy, Quahog Marshmallow"" is the tenth episode of the fourteenth season of the animated sitcom ""Family Guy"", and the 259th episode overall', '""Hell Comes to Quahog"" is the third episode of the fifth season of the animated comedy series ""Family Guy"", an episode produced for Season 4.  It originally aired on Fox on September 24, 2006']",1950,2.539505005,1.507127047,1.254908323,0.529523134,5.831063509,3.291558504,medium
"The Fourth Home Rule Bill was an all-Ireland law-making authority called The Council of Ireland, which had how many members?",41,singlehop,"['The Council of Ireland (Irish: ""Comhairle na hÉireann"" ) was a statutory body established under the Government of Ireland Act 1920 as an all-Ireland law-making authority with limited jurisdiction', 'Southern Ireland and of Northern Ireland; and a President chosen by the Lord-Lieutenant of Ireland', 'The Government of Ireland Act 1914 (4 & 5 Geo.  5 c', 'The Council of Ireland (Irish: ""Comhairle na hÉireann"" ) was a statutory body established under the Government of Ireland Act 1920 as an all-Ireland law-making authority with limited jurisdiction', 'The Government of Ireland Act 1920 (10 & 11 Geo.  5 c. 67) was an Act of the Parliament of the United Kingdom', 'The Government of Ireland Act 1914 (4 & 5 Geo.  5 c', 'The Council of Ireland (Irish: ""Comhairle na hÉireann"" ) was a statutory body established under the Government of Ireland Act 1920 as an all-Ireland law-making authority with limited jurisdiction', 'The Government of Ireland Act 1920 (10 & 11 Geo.  5 c. 67) was an Act of the Parliament of the United Kingdom', 'The Council of Ireland (Irish: ""Comhairle na hÉireann"" ) was a statutory body established under the Government of Ireland Act 1920 as an all-Ireland law-making authority with limited jurisdiction', 'It had 41 members: 13 members of each of the Houses of Commons of Southern Ireland and of Northern Ireland; 7 members of each of the Senates of Southern Ireland and of Northern Ireland; and a']",41,2.141582251,0.992463827,1.176881552,0.61904335,4.92997098,2.788388729,medium
Who directed the 2009 fantasy drama film which Max Records is most notable for his roles as Max in,Spike Jonze,multihop,"['Max Records (born June 18, 1997) is an American actor', ""The film stars Max Records and features the voices of James Gandolfini, Paul Dano, Lauren Ambrose, Forest Whitaker, Catherine O'Hara, and Chris Cooper"", 'The film stars Max Records, Robinson, Jenni Fontana, and James Nardini.  It tells the story of a boy who adopts a robot and begins neglecting it, until the robot complies with commands to murder', ""The film stars Max Records and features the voices of James Gandolfini, Paul Dano, Lauren Ambrose, Forest Whitaker, Catherine O'Hara, and Chris Cooper"", 'Max Records (born June 18, 1997) is an American actor', 'The film stars Max Records, Robinson, Jenni Fontana, and James Nardini.  It tells the story of a boy who adopts a robot and begins neglecting it, until the robot complies with commands to murder', 'Max Records (born June 18, 1997) is an American actor', ""The film stars Max Records and features the voices of James Gandolfini, Paul Dano, Lauren Ambrose, Forest Whitaker, Catherine O'Hara, and Chris Cooper"", 'The film stars Max Records, Robinson, Jenni Fontana, and James Nardini.  It tells the story of a boy who adopts a robot and begins neglecting it, until the robot complies with commands to murder', 'The film stars Max Records, Robinson, Jenni Fontana, and James Nardini.  It tells the story of a boy who adopts a robot and begins neglecting it, until the robot complies with commands to murder', ""The film stars Max Records and features the voices of James Gandolfini, Paul Dano, Lauren Ambrose, Forest Whitaker, Catherine O'Hara, and Chris Cooper"", 'Max Records (born June 18, 1997) is an American actor']",Spike Jonze directed the 2009 fantasy drama film which Max Records is most notable for his roles as Max in.,2.84778285,0.982521057,1.221084356,1.320066214,6.371454477,3.523671627,medium
"What village lies on the Grantham to Lincoln Line, north of Lincolnshire, and is situated 4 miles south of Lincoln?",Waddington,singlehop,"['The village lies adjacent to the Roman road Watling Street (A5) and Banbury Lane, an ancient drove way, 4 miles north of Towcester and 7 miles south of Northampton.', 'where it becomes Montauk Highway at the Amityville–Copiague village/hamlet line', 'by a line 2\xa0km to the west of the A591 in the east and by the River Derwent in the south']",Wardown.,2.762049437,1.124767542,1.287219524,0.41094923,5.584985733,2.822936296,medium
What is the official color of the college that Joe Holsinger attended?,Royal Purple,multihop,"['Joe Holsinger was a college football, basketball, and golf player and coach.  Holsinger was a star athlete for the Kansas State Wildcats', 'Out of high school he had the opportunity to play Major League Baseball, but chose instead to attend the University of Oregon.', 'Born in Las Vegas, Nevada, Hobson attended five high schools and a junior college before finally becoming eligible to play Division I college basketball', 'Joe Holsinger was a college football, basketball, and golf player and coach.  Holsinger was a star athlete for the Kansas State Wildcats', 'Joe Holsinger was a college football, basketball, and golf player and coach.  Holsinger was a star athlete for the Kansas State Wildcats', 'He played college football for the University of Nevada, Las Vegas (UNLV)']","UNLV (University of Nevada, Las Vegas)",2.726780891,1.066797018,1.168711185,0.670162916,5.632452011,2.90567112,medium
What is the height of the distinctive fell in Lake District National Park,637 metres,singlehop,"['It lies just inside the boundary of the Lake District National Park.', 'It slopes from the westerly point of the Lake District National Park.', 'It has ample facilities to support visitors who choose to travel outside the Lake District National Park which can sometimes become congested in high season', 'It lies just inside the boundary of the Lake District National Park.', 'It slopes from the westerly point of the Lake District National Park.', 'Surrounded by beautiful countryside it sits between the North Pennines with its highest point, Cross Fell to the east and the World Heritage Lake District National Park 10 miles to the west', 'It slopes from the westerly point of the Lake District National Park.', 'Surrounded by beautiful countryside it sits between the North Pennines with its highest point, Cross Fell to the east and the World Heritage Lake District National Park 10 miles to the west', 'It lies just inside the boundary of the Lake District National Park.', 'It has ample facilities to support visitors who choose to travel outside the Lake District National Park which can sometimes become congested in high season', 'It lies just inside the boundary of the Lake District National Park.']",Helvellyn,2.334013939,1.272701502,0.983946323,0.532584667,5.123246431,2.789232492,medium
Which store located in the Gateway Fashion Mall is currently in bankruptcy liquidation?,Hancock Fabrics,singlehop,"['Post-bankruptcy the company now operates an e-commerce site with plans for future brick and mortar locations', ""This bankruptcy became a liquidation on March 31, 2009.  At least 4 prime locations became Macy's stores, while several more became Forever 21 stores."", 'Prior to liquidation, it was the largest independently owned, publicly traded department store chain in the United States.  On January 14, 2009, Gottschalks filed for Chapter 11 bankruptcy', ""The mall is managed by Macerich.  It is anchored by Macy's, Sears, Dillard's, JCPenney, Forever 21, Dick's Sporting Goods, and AMC Theatres and is home to 132 tenants"", 'Prior to liquidation, it was the largest independently owned, publicly traded department store chain in the United States.  On January 14, 2009, Gottschalks filed for Chapter 11 bankruptcy', ""This bankruptcy became a liquidation on March 31, 2009.  At least 4 prime locations became Macy's stores, while several more became Forever 21 stores."", 'Post-bankruptcy the company now operates an e-commerce site with plans for future brick and mortar locations', ""This bankruptcy became a liquidation on March 31, 2009.  At least 4 prime locations became Macy's stores, while several more became Forever 21 stores."", 'Hancock Fabrics was established by the late Lawrence D. Hancock.  All stores are in bankruptcy liquidation.']",Hancock Fabrics,2.374751806,0.807152033,1.190834284,0.618144274,4.990882397,2.616130591,medium
"What roller coaster located in North Rhine-Westphalia, Germany is designed in a western style?",Colorado Adventure,singlehop,"['Colorado Adventure is a steel roller coaster located at Phantasialand in Brühl, North Rhine-Westphalia, Germany', 'who awarded the roller coaster its Coaster Landmark status', 'Manufactured by Anton Schwarzkopf and designed by Werner Stengel, the roller coaster opened to the public on May 8, 1976', 'Colorado Adventure is a steel roller coaster located at Phantasialand in Brühl, North Rhine-Westphalia, Germany', 'The Wild Cat (initially The Joy Ride) was a wooden roller coaster located at Hersheypark in Hershey, Pennsylvania, United States', 'Manufactured by Anton Schwarzkopf and designed by Werner Stengel, the roller coaster opened to the public on May 8, 1976', 'Colorado Adventure is a steel roller coaster located at Phantasialand in Brühl, North Rhine-Westphalia, Germany', 'The roller coaster was constructed in 1923 by the Philadelphia Toboggan Company (PTC)', 'Colorado Adventure is a steel roller coaster located at Phantasialand in Brühl, North Rhine-Westphalia, Germany', 'who awarded the roller coaster its Coaster Landmark status', 'Manufactured by Anton Schwarzkopf and designed by Werner Stengel, the roller coaster opened to the public on May 8, 1976']",The Colorado Adventure roller coaster is designed in a western style.,2.445730925,1.476782322,1.100207567,0.822131157,5.844851971,3.399121046,medium
"What is the name of this former French footballer and footballing coach, who beat Michael Svensson in the 2003 FA Cup Final with a 1-0 strike?",Robert Pirès,multihop,"['Robert Emmanuel Pirès (born 29 October 1973) is a former French footballer and footballing coach.', 'He is currently the wide receivers coach for the Jacksonville Jaguars.', 'He most recently was the head coach at UNLV Rebels', 'Robert Emmanuel Pirès (born 29 October 1973) is a former French footballer and footballing coach.', 'He played in the 2003 FA Cup Final against Arsenal, where Southampton lost 1–0 to a Robert Pirès strike.', 'In December 2016, he was appointed Under-18s coach at Crystal Palace, replacing Ken Gillard, who left the club in November to join Arsenal.', 'He most recently was the head coach at UNLV Rebels', 'Along with Radomir Antic, he is one of only two coaches to have taken charge of both FC Barcelona and Real Madrid and he is the only coach to have won La Liga titles with both', 'He played as a full back.  He has coached at club and national level all over the world.']",Robert Pirès,3.450220823,1.471628428,1.216076136,0.544996262,6.682921648,3.232700825,medium
"When does the does arbadian singer Rihanna's the album Talk That Talk released whose sound is similar to ""Unapologetic""?","November 18, 2011",multihop,"['Talk That Talk is the sixth studio album by Barbadian singer Rihanna, released on November 18, 2011, by Def Jam Recordings and SRP Records', '""Talk That Talk"" is a song recorded by Barbadian singer Rihanna for her 2011 studio album of the same name', 'It was recorded between June and November 2012, during promotion of her sixth album, ""Talk That Talk"" (2011)', 'Talk That Talk is the sixth studio album by Barbadian singer Rihanna, released on November 18, 2011, by Def Jam Recordings and SRP Records', '""Talk That Talk"" is a song recorded by Barbadian singer Rihanna for her 2011 studio album of the same name', 'It was recorded between June and November 2012, during promotion of her sixth album, ""Talk That Talk"" (2011)', 'Talk That Talk is the sixth studio album by Barbadian singer Rihanna, released on November 18, 2011, by Def Jam Recordings and SRP Records', 'It was recorded between June and November 2012, during promotion of her sixth album, ""Talk That Talk"" (2011)', '""Talk That Talk"" is a song recorded by Barbadian singer Rihanna for her 2011 studio album of the same name', 'Talk That Talk is the sixth studio album by Barbadian singer Rihanna, released on November 18, 2011, by Def Jam Recordings and SRP Records', '""Talk That Talk"" is a song recorded by Barbadian singer Rihanna for her 2011 studio album of the same name', 'It was recorded between June and November 2012, during promotion of her sixth album, ""Talk That Talk"" (2011)']","The album Talk That Talk was released on November 18, 2011.",4.146622181,1.277382612,1.11981082,0.997336626,7.541152239,3.394530058,medium
When was the person who provide the information that Abuzar Buzjani worked wonders and died in 366-67/988 born?,7 November 1414,multihop,"['Abūzar was born and lived in Būzǰān.  According to Jami he worked wonders, and died in 366-67/977.  He is not discussed in other sources', 'Abuzar Buzjani (also spelled ""Abudarr Buzjani"", in Persian:ابوذر بوزجانی - died 977 or 978) was a Persian poet and Sufi shaikh contemporary with Sebüktigin', 'It is believed that he died after being poisoned when he was 50 years old.  He was also the father of the famous poet Wallada bint al-Mustakfi.', 'Abūzar was born and lived in Būzǰān.  According to Jami he worked wonders, and died in 366-67/977.  He is not discussed in other sources', 'It is believed that he died after being poisoned when he was 50 years old.  He was also the father of the famous poet Wallada bint al-Mustakfi.', 'Abuzar Buzjani (also spelled ""Abudarr Buzjani"", in Persian:ابوذر بوزجانی - died 977 or 978) was a Persian poet and Sufi shaikh contemporary with Sebüktigin', 'Abuzar Buzjani (also spelled ""Abudarr Buzjani"", in Persian:ابوذر بوزجانی - died 977 or 978) was a Persian poet and Sufi shaikh contemporary with Sebüktigin', 'Abūzar was born and lived in Būzǰān.  According to Jami he worked wonders, and died in 366-67/977.  He is not discussed in other sources', 'Abūzar was born and lived in Būzǰān.  According to Jami he worked wonders, and died in 366-67/977.  He is not discussed in other sources', 'Abuzar Buzjani (also spelled ""Abudarr Buzjani"", in Persian:ابوذر بوزجانی - died 977 or 978) was a Persian poet and Sufi shaikh contemporary with Sebüktigin']",The person who provided the information that Abuzar Buzjani worked wonders and died in 366-67/988 was born in unknown year.,4.35712862,1.383123875,1.230922461,1.541100502,8.512275457,4.155146837,medium
"What is the nationality of the person who researched ""Underground""?",Australian,singlehop,"['Underground: Tales of Hacking, Madness and Obsession on the Electronic Frontier is a 1997 book by Suelette Dreyfus, researched by Julian Assange', 'Vanity Fair magazine called the show ""a brilliant showcase of underground favorites.""', 'who employ cryptologic, telecom and computer technology to build an underground data haven in the fictional Sultanate of Kinakuta', 'Underground: Tales of Hacking, Madness and Obsession on the Electronic Frontier is a 1997 book by Suelette Dreyfus, researched by Julian Assange', 'It describes the exploits of a group of Australian, American, and British black hat hackers during the late 1980s and early 1990s, among them Assange himself.', 'Julian Paul Assange ( ; born Julian Paul Hawkins, 3 July 1971) is an Australian computer programmer and the founder of WikiLeaks, an organisation which he founded in 2006', 'Vanity Fair magazine called the show ""a brilliant showcase of underground favorites.""', 'Underground: Tales of Hacking, Madness and Obsession on the Electronic Frontier is a 1997 book by Suelette Dreyfus, researched by Julian Assange', 'It describes the exploits of a group of Australian, American, and British black hat hackers during the late 1980s and early 1990s, among them Assange himself.', 'who employ cryptologic, telecom and computer technology to build an underground data haven in the fictional Sultanate of Kinakuta', 'by 440\xa0ft. It enshrines the burial place of the Sufi saint, Salim Chisti (1478 – 1572), a descendant of Khwaja Moinuddin Chishti of Ajmer, and who lived in a cavern on the ridge at Sikri']",The nationality of Julian Assange is Australian.,2.495737791,0.987309694,1.098190784,0.793575287,5.374813557,2.879075766,medium
"Which American film stars more members of the ""Taxi"" cast, Angels in the Outfield or The Adventures of Huck Finn?",Angels in the Outfield,singlehop,"['The film stars Danny Glover, Tony Danza and Christopher Lloyd (the two latter actors previously worked together on ""Taxi""), and features several future stars', 'Taxi!  Taxi!  is a 1927 American silent comedy film directed by Melville W. Brown and written by Melville W. Brown and Raymond Cannon', 'Starring Steve McQueen, Ali MacGraw, Ben Johnson, Al Lettieri, Sally Struthers, Jack Dodson, Richard Bright and Slim Pickens', 'Starring Steve McQueen, Ali MacGraw, Ben Johnson, Al Lettieri, Sally Struthers, Jack Dodson, Richard Bright and Slim Pickens', 'The film stars Danny Glover, Tony Danza and Christopher Lloyd (the two latter actors previously worked together on ""Taxi""), and features several future stars', ""In addition to Whitaker, the film's all-star cast also features Oprah Winfrey, John Cusack, Jane Fonda, Alex Pettyfer, Cuba Gooding Jr"", 'The film stars Danny Glover, Tony Danza and Christopher Lloyd (the two latter actors previously worked together on ""Taxi""), and features several future stars', 'Among its guest stars were Natalie Wood, Raymond Burr, Bonita Granville, Buddy Ebsen, Mona Freeman, Craig Stevens (actor), Tommy Rettig, Carolyn Jones, Barbara Billingsley, and Peter Graves.', 'Starring Steve McQueen, Ali MacGraw, Ben Johnson, Al Lettieri, Sally Struthers, Jack Dodson, Richard Bright and Slim Pickens', 'Taxi!  Taxi!  is a 1927 American silent comedy film directed by Melville W. Brown and written by Melville W. Brown and Raymond Cannon', 'The film stars an ensemble cast including Clooney, Matt Damon, Bill Murray, John Goodman, Jean Dujardin, Bob Balaban, Hugh Bonneville, and Cate Blanchett']","Angels in the Outfield stars more members of the ""Taxi"" cast.",2.508417368,1.17412281,1.259372473,1.108088255,6.050000906,3.541583538,medium
"Which band formed first, The Pillows or Hurricane No. 1?",The Pillows,singlehop,"['Hurricane #1 are an English rock band, formed in Oxford in 1996', 'The Silly Pillows are an American indie pop band formed by Jonathan Caws-Elwitt.  They began as a home-recorded duo of Jonathan and his wife Hilary, sharing tapes through the cassette underground', 'The Pillows (ザ・ピロウズ , stylized as the pillows) is a Japanese alternative rock band formed in 1989', 'Hurricane #1 are an English rock band, formed in Oxford in 1996', 'The Pillows (ザ・ピロウズ , stylized as the pillows) is a Japanese alternative rock band formed in 1989', 'After releasing two albums, ""Hurricane #1"" (1997) and ""Only the Strongest Will Survive"" (1999), the band broke-up', 'The Pillows (ザ・ピロウズ , stylized as the pillows) is a Japanese alternative rock band formed in 1989', 'The Silly Pillows are an American indie pop band formed by Jonathan Caws-Elwitt.  They began as a home-recorded duo of Jonathan and his wife Hilary, sharing tapes through the cassette underground', 'The band saw moderate success in Japan, and still draws new listeners due to bassist Jun Suzuki who moved on to join The Pillows in 1999', 'The Silly Pillows are an American indie pop band formed by Jonathan Caws-Elwitt.  They began as a home-recorded duo of Jonathan and his wife Hilary, sharing tapes through the cassette underground', 'In the 1990s the band evolved into a studio-recorded full lineup, which dissolved in 2000.  In 2005, Jonathan and Hilary began home-recording again as ""The Original Silly Pillows.""', 'The Pillows (ザ・ピロウズ , stylized as the pillows) is a Japanese alternative rock band formed in 1989']","The Pillows formed first, in 1989.",2.359502077,1.344633341,1.216987848,0.978113651,5.899236917,3.53973484,medium
Where was the German composer of music that is often played by the Budapest Gypsy Symphony Orchestra born?,Hamburg,singlehop,"['Budapest Gypsy Symphony Orchestra is a Hungarian symphony orchestra of Romani (Gypsy) musicians', 'It emphasizes works by composers inspired by Hungarian folk music including Johannes Brahms, Vittorio Monti, Piotr Tchaïkovski, Johann Strauss and Johann Strauss II', 'by him have been performed by leading orchestras around the world such as the Chicago Symphony Orchestra', 'Budapest Gypsy Symphony Orchestra is a Hungarian symphony orchestra of Romani (Gypsy) musicians', 'It emphasizes works by composers inspired by Hungarian folk music including Johannes Brahms, Vittorio Monti, Piotr Tchaïkovski, Johann Strauss and Johann Strauss II', 'by him have been performed by leading orchestras around the world such as the Chicago Symphony Orchestra', 'It emphasizes works by composers inspired by Hungarian folk music including Johannes Brahms, Vittorio Monti, Piotr Tchaïkovski, Johann Strauss and Johann Strauss II', 'Budapest Gypsy Symphony Orchestra is a Hungarian symphony orchestra of Romani (Gypsy) musicians', ""He is considered one of the most important composers of the 20th century; he and Liszt are regarded as Hungary's greatest composers"", 'Budapest Gypsy Symphony Orchestra is a Hungarian symphony orchestra of Romani (Gypsy) musicians', 'by him have been performed by leading orchestras around the world such as the Chicago Symphony Orchestra', 'It emphasizes works by composers inspired by Hungarian folk music including Johannes Brahms, Vittorio Monti, Piotr Tchaïkovski, Johann Strauss and Johann Strauss II']",Brahms,2.382876158,1.29714179,1.123158693,0.606442451,5.409619093,3.026742935,medium
What 1158 acre lake near Mount Assurance drains into Mascoma River?,Mascoma Lake,singlehop,"['Mount Assurance is a mountain in New Hampshire, United States.  It is close to Enfield and Mascoma Lake.  It is possible to hike up the mountain.', 'The lake has 6.3 mi of shoreline, and is approximately 3 mi long by 0.5 mi wide.  All but the northernmost end of the pond is in the town of Canaan', 'into Carpenter Lake of Tyaughton Creek (E) and Gun Creek (W)', 'Mount Assurance is a mountain in New Hampshire, United States.  It is close to Enfield and Mascoma Lake.  It is possible to hike up the mountain.', 'Mascoma Lake is a 1158 acre lake in western New Hampshire, United States', 'The museum features exhibitions, artifacts, eight Shaker buildings and restored Shaker gardens.  It is located in a valley between Mount Assurance and Mascoma Lake in Enfield.', 'into Carpenter Lake of Tyaughton Creek (E) and Gun Creek (W)', 'The lake has 6.3 mi of shoreline, and is approximately 3 mi long by 0.5 mi wide.  All but the northernmost end of the pond is in the town of Canaan', 'Mount Assurance is a mountain in New Hampshire, United States.  It is close to Enfield and Mascoma Lake.  It is possible to hike up the mountain.', 'Outflow from the pond travels through Bicknell Brook to Crystal Lake in Enfield, then north to the Mascoma River in West Canaan.']",Mascoma River.,2.616323709,1.213059664,1.158953667,0.615674973,5.604012012,2.987688303,medium
Alone Again (Naturally) is a studio album by a pop music singer who was nominated for six what?,Grammy Awards,singlehop,"['making him one of the highest nominated artists', 'Breakthrough Performance and was nominated for two Teen Choice Awards', 'The film was nominated for many awards', 'The film was nominated for many awards', 'Breakthrough Performance and was nominated for two Teen Choice Awards', 'The film was nominated for many awards', 'making him one of the highest nominated artists', 'He has been nominated for a number of awards including an Academy Award for Best Actor']",Grammys.,1.919764042,1.099983931,0.991406441,0.383572578,4.394726992,2.47496295,medium
Have singers Jessicka and Chuck Billy appeared in the same band?,no,multihop,"['Released in 1997 with original members Chuck Billy (Vocals) and Eric Peterson (Guitar), the record also features artists Derrick Ramirez (Bass), Gene Hoglan (Drums) and Glen Alvelais (Guitar)', 'Peterson and Billy are the only band members to appear on every album.', 'Charles ""Chuck"" Billy (born June 23, 1962) is an American vocalist, who is best known as the lead vocalist for the thrash metal band Testament.', 'Released in 1997 with original members Chuck Billy (Vocals) and Eric Peterson (Guitar), the record also features artists Derrick Ramirez (Bass), Gene Hoglan (Drums) and Glen Alvelais (Guitar)', 'Charles ""Chuck"" Billy (born June 23, 1962) is an American vocalist, who is best known as the lead vocalist for the thrash metal band Testament.', 'Released in 1997 with original members Chuck Billy (Vocals) and Eric Peterson (Guitar), the record also features artists Derrick Ramirez (Bass), Gene Hoglan (Drums) and Glen Alvelais (Guitar)', 'Released in 1997 with original members Chuck Billy (Vocals) and Eric Peterson (Guitar), the record also features artists Derrick Ramirez (Bass), Gene Hoglan (Drums) and Glen Alvelais (Guitar)']",Jessicka has not appeared in the same band as Chuck Billy.,2.432830334,1.688164234,1.163454533,0.858824253,6.143273354,3.71044302,medium
"Who was the director of the 2013 British short film starring the actor who played Major Lance ""Corky"" Corkoran in the BBC series ""The Night Manager""?",Mark Gill,multihop,"['He also played the lead in the ITV\'s ""Doctor Thorne"" and won the BAFTA Television Award for Best Supporting Actor for his role as Major Lance ""Corky"" Corkoran in the BBC series ""The Night Manager"".', 'The Night Manager is a British television serial directed by Susanne Bier and starring Tom Hiddleston, Hugh Laurie, Olivia Colman, David Harewood, Tom Hollander, and Elizabeth Debicki', 'He has also appeared as a guest on ""The Tonight Show"".', 'He also played the lead in the ITV\'s ""Doctor Thorne"" and won the BAFTA Television Award for Best Supporting Actor for his role as Major Lance ""Corky"" Corkoran in the BBC series ""The Night Manager"".', 'His movie career began in 1994 with the movie ""Blink"" in which he played the role of Neal Booker.  He played Paddy O\'Brien in """", the most successful film in which he has a credited role.', 'He also played the lead in the ITV\'s ""Doctor Thorne"" and won the BAFTA Television Award for Best Supporting Actor for his role as Major Lance ""Corky"" Corkoran in the BBC series ""The Night Manager"".', 'The Night Manager is a British television serial directed by Susanne Bier and starring Tom Hiddleston, Hugh Laurie, Olivia Colman, David Harewood, Tom Hollander, and Elizabeth Debicki', 'The Night Manager is a British television serial directed by Susanne Bier and starring Tom Hiddleston, Hugh Laurie, Olivia Colman, David Harewood, Tom Hollander, and Elizabeth Debicki', 'He also played the lead in the ITV\'s ""Doctor Thorne"" and won the BAFTA Television Award for Best Supporting Actor for his role as Major Lance ""Corky"" Corkoran in the BBC series ""The Night Manager"".']","The director of the 2013 British short film starring Tom Hiddleston (who played Major Lance ""Corky"" Corkoran in the BBC series ""The Night Manager"") is Susanne Bier.",4.272299767,1.58373189,1.308138371,1.692492008,8.856662035,4.584362268,medium
"King Duncan is the father of which character in William Shakespeare's ""Macbeth""?",Donalbain,singlehop,"['King Duncan is a character in William Shakespeare\'s play ""Macbeth"".', 'Malcolm is a character in William Shakespeare\'s ""Macbeth"" (c. 1603–1607)', 'King Duncan is a fictional character in Shakespeare\'s ""Macbeth', 'King Duncan is a character in William Shakespeare\'s play ""Macbeth"".', 'King Duncan is a fictional character in Shakespeare\'s ""Macbeth', '1001 – 14 August 1040) was king of Scotland (""Alba"") from 1034 to 1040.  He is the historical basis of the ""King Duncan"" in Shakespeare\'s play ""Macbeth"".', 'King Duncan is a character in William Shakespeare\'s play ""Macbeth"".', 'Malcolm is a character in William Shakespeare\'s ""Macbeth"" (c. 1603–1607)', 'King Duncan is a fictional character in Shakespeare\'s ""Macbeth', 'King Duncan is a fictional character in Shakespeare\'s ""Macbeth', '1001 – 14 August 1040) was king of Scotland (""Alba"") from 1034 to 1040.  He is the historical basis of the ""King Duncan"" in Shakespeare\'s play ""Macbeth"".']",Malcolm,2.464510202,1.219386339,1.069502354,0.512579679,5.265978575,2.801468373,medium
