question,answer,classification,retrieved_context,final_answer,classification_time,decomposition_time,retrieval_time,generation_time,total_time,total_time_without_classification,level
Nick Faure achieved fame by racing which car first produced by Porsche in 1948?,Porsche 356,singlehop,"[""Ing.  h. c. F. Porsche GmbH (1950–1965).  It was Porsche's first production automobile"", 'The Porsche 356 is an iconic sports car which was first produced by Austrian company Porsche Konstruktionen GesmbH (1948–1949), and then by German company Dr. Ing.  h. c. F. Porsche GmbH (1950–1965)', ""It was Porsche's first production automobile.  Earlier cars designed by the Austrian company include Cisitalia Grand Prix race car, the Volkswagen Beetle, and Auto Union Grand Prix cars."", 'Nick Faure (born 28 May 1944) is a former English Sportscar racing driver, and purveyor of Porsche in the United Kingdom of his era.  Known affectionately as ""Mr', 'Known affectionately as ""Mr. Porsche"", Faure achieved fame through racing and selling Porsche 911 and 356s, since the 1960s and his name has become synonymous with the marque', 'He was the 2014 AMA Pro Daytona Sportbike Champion, and is a full-time MotoAmerica AMA Superbike Championship regular.', ""Ing.  h. c. F. Porsche GmbH (1950–1965).  It was Porsche's first production automobile"", 'first sports-prototype to be raced by Porsche as a racing team since the Porsche 911 GT1-98 and Porsche LMP1-98', ""It was Porsche's first production automobile.  Earlier cars designed by the Austrian company include Cisitalia Grand Prix race car, the Volkswagen Beetle, and Auto Union Grand Prix cars."", 'first sports-prototype to be raced by Porsche as a racing team since the Porsche 911 GT1-98 and Porsche LMP1-98', 'The Porsche 356 is an iconic sports car which was first produced by Austrian company Porsche Konstruktionen GesmbH (1948–1949), and then by German company Dr. Ing.  h. c. F. Porsche GmbH (1950–1965)', ""It was Porsche's first production automobile.  Earlier cars designed by the Austrian company include Cisitalia Grand Prix race car, the Volkswagen Beetle, and Auto Union Grand Prix cars."", ""Ing.  h. c. F. Porsche GmbH (1950–1965).  It was Porsche's first production automobile"", 'Known affectionately as ""Mr. Porsche"", Faure achieved fame through racing and selling Porsche 911 and 356s, since the 1960s and his name has become synonymous with the marque', 'first sports-prototype to be raced by Porsche as a racing team since the Porsche 911 GT1-98 and Porsche LMP1-98', 'Nick Faure (born 28 May 1944) is a former English Sportscar racing driver, and purveyor of Porsche in the United Kingdom of his era.  Known affectionately as ""Mr', 'Known affectionately as ""Mr. Porsche"", Faure achieved fame through racing and selling Porsche 911 and 356s, since the 1960s and his name has become synonymous with the marque', 'Known affectionately as ""Mr. Porsche"", Faure achieved fame through racing and selling Porsche 911 and 356s, since the 1960s and his name has become synonymous with the marque', 'Nick Faure (born 28 May 1944) is a former English Sportscar racing driver, and purveyor of Porsche in the United Kingdom of his era.  Known affectionately as ""Mr', 'The Porsche 356 is an iconic sports car which was first produced by Austrian company Porsche Konstruktionen GesmbH (1948–1949), and then by German company Dr. Ing.  h. c. F. Porsche GmbH (1950–1965)']",Porsche 356,2.362317085,1.192446947,2.1304667,1.164859056,6.850089788,4.487772703,medium
Where was the Soviet revolutionary whose death shortly preceded The Norilsk uprising born?,Georgian-born,multihop,"['The Norilsk uprising was a major strike by Gulag inmates in Gorlag, a special camp mostly for political prisoners, and later in the two camps of Norillag [ITL], Norilsk, USSR, now Russia', ""Norilsk, USSR, now Russia, in the summer of 1953, shortly after Joseph Stalin's death"", 'Soviet Revolutionary Communists (Bolsheviks) was an early anti-revisionist movement claimed to be an underground political outfit in the Soviet Union which criticized the leadership of Nikita', 'Nikolay Fyodorovich Gikalo (Russian: Николай Фёдорович Гикало ; born March 8, 1897, Odessa, Kherson Governorate – April 25, 1938) was a Soviet revolutionary and statesman', 'Joseph Vissarionovich Stalin (18 December 1878 – 5 March 1953) was a Georgian-born Soviet revolutionary and political leader', 'Soviet Revolutionary Communists (Bolsheviks) was an early anti-revisionist movement claimed to be an underground political outfit in the Soviet Union which criticized the leadership of Nikita', 'The Norilsk uprising was a major strike by Gulag inmates in Gorlag, a special camp mostly for political prisoners, and later in the two camps of Norillag [ITL], Norilsk, USSR, now Russia', ""Norilsk, USSR, now Russia, in the summer of 1953, shortly after Joseph Stalin's death"", ""In 1954, after Stalin's death it was merged back into Norillag (Norilsk ITL), which was closed in 1957 together with most of the Gulag system."", 'Soviet Revolutionary Communists (Bolsheviks) was an early anti-revisionist movement claimed to be an underground political outfit in the Soviet Union which criticized the leadership of Nikita', 'The Norilsk uprising was a major strike by Gulag inmates in Gorlag, a special camp mostly for political prisoners, and later in the two camps of Norillag [ITL], Norilsk, USSR, now Russia', ""Norilsk, USSR, now Russia, in the summer of 1953, shortly after Joseph Stalin's death"", ""Norilsk, USSR, now Russia, in the summer of 1953, shortly after Joseph Stalin's death"", 'Joseph Vissarionovich Stalin (18 December 1878 – 5 March 1953) was a Georgian-born Soviet revolutionary and political leader', 'The Norilsk uprising was a major strike by Gulag inmates in Gorlag, a special camp mostly for political prisoners, and later in the two camps of Norillag [ITL], Norilsk, USSR, now Russia', 'Nikolay Fyodorovich Gikalo (Russian: Николай Фёдорович Гикало ; born March 8, 1897, Odessa, Kherson Governorate – April 25, 1938) was a Soviet revolutionary and statesman', 'Pyotr Alexandrovich Yefremov (Russian: Пётр Александрович Ефремов , born November 17 (O.S., 2), 1830, Moscow, Russian Empire, - died January 8, 1908 [O.S', 'Joseph Vissarionovich Stalin (18 December 1878 – 5 March 1953) was a Georgian-born Soviet revolutionary and political leader', 'Soviet Revolutionary Communists (Bolsheviks) was an early anti-revisionist movement claimed to be an underground political outfit in the Soviet Union which criticized the leadership of Nikita', 'The Norilsk uprising was a major strike by Gulag inmates in Gorlag, a special camp mostly for political prisoners, and later in the two camps of Norillag [ITL], Norilsk, USSR, now Russia', ""Norilsk, USSR, now Russia, in the summer of 1953, shortly after Joseph Stalin's death"", 'Joseph Vissarionovich Stalin (18 December 1878 – 5 March 1953) was a Georgian-born Soviet revolutionary and political leader', ""Norilsk, USSR, now Russia, in the summer of 1953, shortly after Joseph Stalin's death"", 'Nikolay Fyodorovich Gikalo (Russian: Николай Фёдорович Гикало ; born March 8, 1897, Odessa, Kherson Governorate – April 25, 1938) was a Soviet revolutionary and statesman']","Odessa, Kherson Governorate",3.120587826,1.161164761,2.226148844,1.508601189,8.016502619,4.895914793,medium
"""Work from Home"" is a song by a group based in which city ?",Miami,singlehop,"[""The group's work was associated with unorthodox sampling, polysyllabic rhymes, and bizarre lyrical imagery."", 'Children, in addition to writing lyrics and singing for his solo project group Bank Band', '""Mama, Take Me Home"", sometimes ""Mama Take Me Home"", is a song by Swedish dance group Rednex', 'The group was founded in 2004 and is based in Philadelphia, Pennsylvania, and Brooklyn, New York', 'Though the group is not affiliated with a political party', 'Most of its members play in various other groups and solo projects, mainly in the city of Toronto', '""Mama, Take Me Home"", sometimes ""Mama Take Me Home"", is a song by Swedish dance group Rednex', 'Rednex is a Swedish musical group, known for their unique sound comprising modern dance, pop and techno sounds mixed with classical country music, folk, and bluegrass elements', 'Children, in addition to writing lyrics and singing for his solo project group Bank Band', 'Brian Lee (c. 1981) is a Korean American songwriter, best known as a co-writer of ""Good Time"" by Owl City & Carly Rae Jepsen and ""Work from Home"" by Fifth Harmony, among other songs', ""The group's work was associated with unorthodox sampling, polysyllabic rhymes, and bizarre lyrical imagery."", 'The group was founded in 2004 and is based in Philadelphia, Pennsylvania, and Brooklyn, New York', 'The group was founded in 2004 and is based in Philadelphia, Pennsylvania, and Brooklyn, New York', ""The group's work was associated with unorthodox sampling, polysyllabic rhymes, and bizarre lyrical imagery."", 'The Johnson Girls are an all-female a-cappella song group based in New York City', 'Most of its members play in various other groups and solo projects, mainly in the city of Toronto', 'The group was founded in 2004 and is based in Philadelphia, Pennsylvania, and Brooklyn, New York', 'Though the group is not affiliated with a political party', 'The group was founded in 2004 and is based in Philadelphia, Pennsylvania, and Brooklyn, New York', 'Most of its members play in various other groups and solo projects, mainly in the city of Toronto']","Philadelphia, Pennsylvania, and Brooklyn, New York.",2.245817423,1.186087608,2.017397165,0.988561869,6.437864065,4.192046642,medium
"Born June 30, 1983 who fronted the second series of the British reality television series Hair?",Katherine Ryan,singlehop,"['Paul Creighton (born July 4', 'Jonathan Bryan Toews, {\'1\': "", \'2\': "", \'3\': "", \'4\': ""} ( ; born April 29', 'Born in Dublin', ""Hair is a British reality television series to find Britain's best amateur hair stylist that was first broadcast on BBC Three on 25 February 2014"", 'The judges are Denise McAdam and Alain Pichon.  On 30 October 2014, it was revealed that ""Hair"" had been renewed for a second series and promoted from BBC Three to BBC Two', 'In 2015, she replaced Steve Jones as the presenter of ""Hair"" on BBC Two', ""Hair is a British reality television series to find Britain's best amateur hair stylist that was first broadcast on BBC Three on 25 February 2014"", ""Hair is a British reality television series to find Britain's best amateur hair stylist that was first broadcast on BBC Three on 25 February 2014"", 'The judges are Denise McAdam and Alain Pichon.  On 30 October 2014, it was revealed that ""Hair"" had been renewed for a second series and promoted from BBC Three to BBC Two', 'In 2015, she replaced Steve Jones as the presenter of ""Hair"" on BBC Two', 'The judges are Denise McAdam and Alain Pichon.  On 30 October 2014, it was revealed that ""Hair"" had been renewed for a second series and promoted from BBC Three to BBC Two', ""Hair is a British reality television series to find Britain's best amateur hair stylist that was first broadcast on BBC Three on 25 February 2014"", 'In 2015, she replaced Steve Jones as the presenter of ""Hair"" on BBC Two', 'In 2015, she replaced Steve Jones as the presenter of ""Hair"" on BBC Two', ""Hair is a British reality television series to find Britain's best amateur hair stylist that was first broadcast on BBC Three on 25 February 2014"", 'The judges are Denise McAdam and Alain Pichon.  On 30 October 2014, it was revealed that ""Hair"" had been renewed for a second series and promoted from BBC Three to BBC Two']",Ginger Crosby,2.523639441,1.271622419,2.010490894,0.820428371,6.626181126,4.102541685,medium
Stephanie Reaves starred as Norma Bates in the 1998 horror remake directed for what studio?,Universal Pictures,singlehop,"['In the ""Psycho"" series, Norma is the deceased mother and victim of serial killer Norman Bates, who had developed a murderous split personality based on his mother.', 'It stars Freddie Highmore as a teenaged Norman Bates and Vera Farmiga as his mother Norma Bates.', 'Reaves also appears as ""Norma Bates"" in the infamous shower scene, of Gus Van Sant\'s 1998 remake of Alfred Hitchcock\'s thriller, ""Psycho', 'Psycho is a 1998 American horror film produced and directed by Gus Van Sant for Universal Pictures, a modern remake of the 1960 film directed by Alfred Hitchcock and starring Vince Vaughn', '""Psycho II"", ""Psycho III"", ""Bates Motel"", """", the 1998 remake of the original film, and additional merchandise spanning various media', 'The first remake was released in 1990 and was directed by Tom Savini from a revised screenplay by George A. Romero', 'In the ""Psycho"" series, Norma is the deceased mother and victim of serial killer Norman Bates, who had developed a murderous split personality based on his mother.', 'Reaves also appears as ""Norma Bates"" in the infamous shower scene, of Gus Van Sant\'s 1998 remake of Alfred Hitchcock\'s thriller, ""Psycho', 'It stars Freddie Highmore as a teenaged Norman Bates and Vera Farmiga as his mother Norma Bates.', 'Reaves also appears as ""Norma Bates"" in the infamous shower scene, of Gus Van Sant\'s 1998 remake of Alfred Hitchcock\'s thriller, ""Psycho', 'Psycho is a 1998 American horror film produced and directed by Gus Van Sant for Universal Pictures, a modern remake of the 1960 film directed by Alfred Hitchcock and starring Vince Vaughn', 'In the ""Psycho"" series, Norma is the deceased mother and victim of serial killer Norman Bates, who had developed a murderous split personality based on his mother.', 'It stars Freddie Highmore as a teenaged Norman Bates and Vera Farmiga as his mother Norma Bates.', 'In the ""Psycho"" series, Norma is the deceased mother and victim of serial killer Norman Bates, who had developed a murderous split personality based on his mother.', 'Reaves also appears as ""Norma Bates"" in the infamous shower scene, of Gus Van Sant\'s 1998 remake of Alfred Hitchcock\'s thriller, ""Psycho', 'Reaves also appears as ""Norma Bates"" in the infamous shower scene, of Gus Van Sant\'s 1998 remake of Alfred Hitchcock\'s thriller, ""Psycho', 'In the ""Psycho"" series, Norma is the deceased mother and victim of serial killer Norman Bates, who had developed a murderous split personality based on his mother.', 'The first remake was released in 1990 and was directed by Tom Savini from a revised screenplay by George A. Romero', 'Reaves also appears as ""Norma Bates"" in the infamous shower scene, of Gus Van Sant\'s 1998 remake of Alfred Hitchcock\'s thriller, ""Psycho', 'Psycho is a 1998 American horror film produced and directed by Gus Van Sant for Universal Pictures, a modern remake of the 1960 film directed by Alfred Hitchcock and starring Vince Vaughn', 'and the 1960 film of the same name directed by Alfred Hitchcock and the ""Psycho"" franchise of remakes and sequels', 'Reaves also appears as ""Norma Bates"" in the infamous shower scene, of Gus Van Sant\'s 1998 remake of Alfred Hitchcock\'s thriller, ""Psycho', '""Psycho II"", ""Psycho III"", ""Bates Motel"", """", the 1998 remake of the original film, and additional merchandise spanning various media', 'In the ""Psycho"" series, Norma is the deceased mother and victim of serial killer Norman Bates, who had developed a murderous split personality based on his mother.']",Universal Pictures,2.4618783,1.468704939,1.942870617,1.17071414,7.044167995,4.582289695,medium
Who is the cousin of the only player from the 1995 Steelers Super Bowl XXX roster and the Steelers roster that defeated the Seahawks in 2006 in Michigan?,Tamera Young,multihop,"['He was a key member of the 1995 Steelers team that played in Super Bowl XXX', 'Williams has the distinction of being the only player from the 1995 Steelers Super Bowl XXX roster to be a member of the 2005 Steelers Super Bowl XL roster', 'He was a member of the Steelers Super Bowl XL championship team, beating the Seattle Seahawks.', '1 player in the world.', 'Both are made up of five players and 1 playing captain.  The captains have been Marat Safin, James Blake, David Ferrer, and Michaël Llodra', 'his elder brother, and his nephew and niece, George and Charlotte', 'He was a key member of the 1995 Steelers team that played in Super Bowl XXX', 'Williams has the distinction of being the only player from the 1995 Steelers Super Bowl XXX roster to be a member of the 2005 Steelers Super Bowl XL roster', 'He was a member of the Steelers Super Bowl XL championship team, beating the Seattle Seahawks.', 'He was a key member of the 1995 Steelers team that played in Super Bowl XXX', 'He was a member of the Steelers Super Bowl XL championship team, beating the Seattle Seahawks.', 'Williams has the distinction of being the only player from the 1995 Steelers Super Bowl XXX roster to be a member of the 2005 Steelers Super Bowl XL roster', 'Williams has the distinction of being the only player from the 1995 Steelers Super Bowl XXX roster to be a member of the 2005 Steelers Super Bowl XL roster', 'He was a key member of the 1995 Steelers team that played in Super Bowl XXX', 'From 1997 to 2003, Williams played for the Seattle Seahawks, before returning to the Steelers for the 2004 and 2005 seasons', 'He was a key member of the 1995 Steelers team that played in Super Bowl XXX', 'Williams has the distinction of being the only player from the 1995 Steelers Super Bowl XXX roster to be a member of the 2005 Steelers Super Bowl XL roster', 'He was a member of the Steelers Super Bowl XL championship team, beating the Seattle Seahawks.', 'He was a key member of the 1995 Steelers team that played in Super Bowl XXX', 'Williams has the distinction of being the only player from the 1995 Steelers Super Bowl XXX roster to be a member of the 2005 Steelers Super Bowl XL roster', 'He was a member of the Steelers Super Bowl XL championship team, beating the Seattle Seahawks.', 'He was a key member of the 1995 Steelers team that played in Super Bowl XXX', 'Williams has the distinction of being the only player from the 1995 Steelers Super Bowl XXX roster to be a member of the 2005 Steelers Super Bowl XL roster', 'He was a member of the Steelers Super Bowl XL championship team, beating the Seattle Seahawks.']","The cousin of Jerome Bettis is his elder brother George, his nephew, and his niece Charlotte.",4.719620466,1.585995436,1.8327384,1.378199339,9.51655364,4.796933174,medium
Tonsley Park is located in an inner southern suburb of Adelaide that has how many inhabitants ?,"2,700",singlehop,"['Its Australian administrative headquarters are located in the Adelaide suburb of Tonsley Park (Clovelly Park, South Australia), with branch offices in Brisbane, Sydney, Melbourne and Perth', 'as well as parts of Massapequa, Farmingdale, Baldwin, Lindenhurst, West Babylon, Wheatley Heights, and Wyandanch', 'The district currently includes the communities of Wantagh, Merrick, Bellmore, Massapequa Park, Freeport, Roosevelt, Seaford, Amityville, and Copiague, as well as parts of Massapequa, Farmingdale', 'The parish is quite large, covering several outlying hamlets and what were once their manors.  In the 2011 census it had a population of 685 in 316 households and 342 dwellings.', 'The town and electoral ward has a population of 5,272.', 'There is a river called Yaa Yaa-Mu.  The village has a population of about 5000 people, some of whom are permament inhabitants while others come to trade and go back to their towns', 'Westbourne Park is an inner southern suburb of the State capital of South Australia, Adelaide.  The suburb was named after Westbourne, a village in Sussex, England, and was laid out in 1881.', 'There is a river called Yaa Yaa-Mu.  The village has a population of about 5000 people, some of whom are permament inhabitants while others come to trade and go back to their towns', 'The parish is quite large, covering several outlying hamlets and what were once their manors.  In the 2011 census it had a population of 685 in 316 households and 342 dwellings.', 'The district currently includes the communities of Wantagh, Merrick, Bellmore, Massapequa Park, Freeport, Roosevelt, Seaford, Amityville, and Copiague, as well as parts of Massapequa, Farmingdale']","Tonsley Park has 5,272 inhabitants.",2.333575726,1.179210663,2.396917105,0.974923611,6.884627104,4.551051378,medium
Since when has the car Tim Slade drives for Brad Jones Racing been produced?,Jun-13,singlehop,"['Tim Slade (born 3 August, 1985) is an Australian motor racing driver.  Slade currently competes in the Virgin Australia Supercars Championship, driving the No', '14 Holden VF Commodore for Brad Jones Racing.', ""The team was reformed in 2010 with Tim Slade as the team's driver after a toe-in-the water year working with Paul Morris Motorsport in 2009."", 'When the car first appeared in 1983', 'property developer, timber mill owner and former speedway racer Bap Romano in 1981 with the idea of building a Le Mans type coupe', ""It was Porsche's first production automobile.  Earlier cars designed by the Austrian company include Cisitalia Grand Prix race car, the Volkswagen Beetle, and Auto Union Grand Prix cars."", 'Tim Slade (born 3 August, 1985) is an Australian motor racing driver.  Slade currently competes in the Virgin Australia Supercars Championship, driving the No', ""The team was reformed in 2010 with Tim Slade as the team's driver after a toe-in-the water year working with Paul Morris Motorsport in 2009."", 'Tim Slade (born 3 August, 1985) is an Australian motor racing driver.  Slade currently competes in the Virgin Australia Supercars Championship, driving the No', ""The team are both the only rurally based V8 Supercar team and the only V8 Supercar team in New South Wales.  The team's current drivers are Nick Percat and Tim Slade"", '14 Holden VF Commodore for Brad Jones Racing.', 'Tim Slade (born 3 August, 1985) is an Australian motor racing driver.  Slade currently competes in the Virgin Australia Supercars Championship, driving the No', 'property developer, timber mill owner and former speedway racer Bap Romano in 1981 with the idea of building a Le Mans type coupe', 'Tim Slade (born 3 August, 1985) is an Australian motor racing driver.  Slade currently competes in the Virgin Australia Supercars Championship, driving the No', ""It was Porsche's first production automobile.  Earlier cars designed by the Austrian company include Cisitalia Grand Prix race car, the Volkswagen Beetle, and Auto Union Grand Prix cars."", 'Tim Slade (born 3 August, 1985) is an Australian motor racing driver.  Slade currently competes in the Virgin Australia Supercars Championship, driving the No', '14 Holden VF Commodore for Brad Jones Racing.', 'When the car first appeared in 1983']",1983,2.325269222,1.22439003,1.957172394,0.892411947,6.399243593,4.073974371,medium
Are Emily Haines and Tyler Joseph members of the same band?,no,singlehop,"['As a solo artist, she has performed under her own name and under the moniker Emily Haines & The Soft Skeleton.  Haines possesses a soprano vocal range.', 'The band consists of Emily Haines (lead vocals, synthesizers, guitar, tambourine, harmonica, piano), James Shaw (guitar, synthesizers, theremin, backing vocals), Joshua Winstead (bass, synthesizers', 'Emily Haines (born January 25, 1974) is a Canadian singer and songwriter.  She is best known as the lead singer, keyboardist and songwriter of the rock band Metric and a member of Broken Social Scene', 'Tyler Robert Joseph (born December 1, 1988) is an American singer, songwriter, multi-instrumentalist, record producer, and rapper.  He is the lead vocalist for the musical duo Twenty One Pilots.', 'The current members are singer Jaime St. James, bassist Patrick Young, drummer Pete Holmes, guitarist Bob Capka, and guitarist Brandon Cook.', 'Keyboardist/guitarist Robbie Guertin and brothers Lee (guitar/vocals) and Tyler (bass) Sargent were also a part of the band from its inception until their collective departure in 2012', 'Emily Haines (born January 25, 1974) is a Canadian singer and songwriter.  She is best known as the lead singer, keyboardist and songwriter of the rock band Metric and a member of Broken Social Scene', 'As a solo artist, she has performed under her own name and under the moniker Emily Haines & The Soft Skeleton.  Haines possesses a soprano vocal range.', 'The current members are singer Jaime St. James, bassist Patrick Young, drummer Pete Holmes, guitarist Bob Capka, and guitarist Brandon Cook.']","No, Emily Haines and Tyler Joseph are not members of the same band.",2.741358519,1.10953331,2.213082075,1.018729925,7.082703829,4.34134531,medium
What street is the primary venue of The Adelaide Symphony Orchestra on?,King William Street,singlehop,"['The orchestra has been performing for', 'Orchestra under the direction of Louis Langrée in Cincinnati on November 21', 'with an Orchestra and released on the Atlantic label', 'The orchestra has been performing for', 'Orchestra under the direction of Louis Langrée in Cincinnati on November 21', 'Philadelphia Orchestra, Boston Symphony Orchestra, Fort Worth Symphony Orchestra, National Symphony Orchestra of Peru, Helsinki Philharmonic Orchestra, MDR Leipzig Radio Symphony Orchestra', 'Orchestra under the direction of Louis Langrée in Cincinnati on November 21', 'The orchestra is also a regular featured ensemble at the Adelaide Festival.', 'with an Orchestra and released on the Atlantic label', 'Philadelphia Orchestra, Boston Symphony Orchestra, Fort Worth Symphony Orchestra, National Symphony Orchestra of Peru, Helsinki Philharmonic Orchestra, MDR Leipzig Radio Symphony Orchestra', 'Orchestra under the direction of Louis Langrée in Cincinnati on November 21', 'The orchestra is also a regular featured ensemble at the Adelaide Festival.']",North Terrace.,2.654055357,1.179302216,1.855311394,0.470461369,6.159130335,3.505074978,medium
"Who has more credits to their name, Brendon Small or Paul Day?",Brendon Small,singlehop,"['Paul Creighton (born July 4', 'Brendon Small (born February 15, 1975) is an American voice actor, stand-up comedian, producer, writer, animator and musician', ""In the episode, eight-year-old Brendon Small discovers that his mother, Paula, is set to have a date with Brendon's soccer coach, the lazy, profane alcoholic John McGuirk"", 'Nancy Bowditch, and Guy Murchie', 'For their performances in the film', 'Wynton Kelly, Percy Heath and Art Blakey', 'Paul Creighton (born July 4', 'Brendon Small (born February 15, 1975) is an American voice actor, stand-up comedian, producer, writer, animator and musician', ""In the episode, eight-year-old Brendon Small discovers that his mother, Paula, is set to have a date with Brendon's soccer coach, the lazy, profane alcoholic John McGuirk"", 'Brendon Small (born February 15, 1975) is an American voice actor, stand-up comedian, producer, writer, animator and musician', 'For their performances in the film']",Brendon Small has more credits to his name.,2.41050005,1.160277605,1.961107969,0.729803562,6.261689186,3.851189136,medium
Did both Pedro Sienna and Irving Cummings direct movies?,yes,singlehop,"['The film was directed by Pete Docter and co-directed by Ronnie del Carmen, with a screenplay written by Docter, Meg LeFauve and Josh Cooley, adapted from a story by Docter and del Carmen', 'Cinematography was done by George C. Williams and the film was edited by A. Sreekar Prasad', 'The movie is named after the ballerina lead named Subaru, which released on March 20, 2009.  Tohoshinki made their debut screen on Subaru', 'A Paramount Pictures production, the film was directed by Irving Cummings, with Robert Emmett Dolan serving as musical director as he had done for the play.', 'In 1941 it was adapted for the film ""Louisiana Purchase"" directed by Irving Cummings.', 'Irving Camisky (October 9, 1888 – April 18, 1959) was an American movie actor, director, producer and writer.', 'Cinematography was done by George C. Williams and the film was edited by A. Sreekar Prasad', 'A Paramount Pictures production, the film was directed by Irving Cummings, with Robert Emmett Dolan serving as musical director as he had done for the play.', 'In 1941 it was adapted for the film ""Louisiana Purchase"" directed by Irving Cummings.', 'A Paramount Pictures production, the film was directed by Irving Cummings, with Robert Emmett Dolan serving as musical director as he had done for the play.', 'It was directed by Dan Scanlon and produced by Kori Rae, with John Lasseter, Pete Docter, Andrew Stanton and Lee Unkrich as executive producers', 'Louisiana Purchase is a 1941 film adaptation of the theater musical of the same name']","Yes, Irving Cummings directed movies.",2.637645483,0.686553717,2.135707855,0.783657074,6.243564129,3.605918646,medium
Wading River was the end of the extension just north of what state highway on Long Island?,New York State Route 25A,singlehop,"['Michigan, United States', 'California, United States, 6 mi northeast of Chicago Park', 'Pennsylvania, United States', 'Wading River was the terminus of the abandoned Wading River Extension on the Port Jefferson Branch of the Long Island Rail Road', 'Shoreham was a station on the Wading River Extension on the Port Jefferson Branch of the Long Island Rail Road', 'New York State Route 25A (NY 25A) is a state highway on Long Island in New York in the United States', 'Wading River was the terminus of the abandoned Wading River Extension on the Port Jefferson Branch of the Long Island Rail Road', 'Wading River was the terminus of the abandoned Wading River Extension on the Port Jefferson Branch of the Long Island Rail Road', 'Pennsylvania, United States', 'Wading River was the terminus of the abandoned Wading River Extension on the Port Jefferson Branch of the Long Island Rail Road', 'This is an abandoned station just outside south of downtown Wading River, and was located on Wading River-Manor Road (former Suffolk CR 25) north of New York State Route 25A.', 'Wading River was the terminus of the abandoned Wading River Extension on the Port Jefferson Branch of the Long Island Rail Road', 'Shoreham was a station on the Wading River Extension on the Port Jefferson Branch of the Long Island Rail Road', 'Rocky Point was a station on the Wading River Extension on the Port Jefferson Branch of the Long Island Rail Road', 'New York State Route 25A (NY 25A) is a state highway on Long Island in New York in the United States', 'The highway is a northern alternate route of NY 25, which follows a more inland routing along Jericho Turnpike.', 'This is an abandoned station just outside south of downtown Wading River, and was located on Wading River-Manor Road (former Suffolk CR 25) north of New York State Route 25A.', 'Shoreham was a station on the Wading River Extension on the Port Jefferson Branch of the Long Island Rail Road', 'Wading River was the terminus of the abandoned Wading River Extension on the Port Jefferson Branch of the Long Island Rail Road', 'Rocky Point was a station on the Wading River Extension on the Port Jefferson Branch of the Long Island Rail Road']",New York State Route 25A (NY 25A),2.461876154,1.325540781,2.058418274,1.105586052,6.951421261,4.489545107,medium
What Swiss financial company are the bankers for Shanta Gold?,UBS,singlehop,"['Shanta Gold Limited is gold mining company, registered in Guernsey in the Channel Islands but which operates in Tanzania', 'The company provides wealth management, asset management, and investment banking services for private, corporate, and institutional clients worldwide', 'It is the principal mine of Shanta Gold and saw its first gold pour in August 2012.', 'The Swiss Bankers Association is a professional organization of Swiss financial institutions.', 'This includes the supervision of banks, insurance companies, stock exchanges and securities dealers, as well as other financial intermediaries in Switzerland.', 'the Swiss Federal Council and the Swiss Financial Market Supervisory Authority (FINMA)', 'Shanta Gold Limited is gold mining company, registered in Guernsey in the Channel Islands but which operates in Tanzania', 'The company provides wealth management, asset management, and investment banking services for private, corporate, and institutional clients worldwide', 'The Tanzanian offices are in Dar Es Salaam.  Its bankers are UBS.', 'It is the principal mine of Shanta Gold and saw its first gold pour in August 2012.', 'The Swiss Bankers Association is a professional organization of Swiss financial institutions.', 'The company provides wealth management, asset management, and investment banking services for private, corporate, and institutional clients worldwide', 'Shanta Gold Limited is gold mining company, registered in Guernsey in the Channel Islands but which operates in Tanzania', 'This includes the supervision of banks, insurance companies, stock exchanges and securities dealers, as well as other financial intermediaries in Switzerland.', 'Shanta Gold Limited is gold mining company, registered in Guernsey in the Channel Islands but which operates in Tanzania', 'The company provides wealth management, asset management, and investment banking services for private, corporate, and institutional clients worldwide', 'the Swiss Federal Council and the Swiss Financial Market Supervisory Authority (FINMA)', 'The Swiss Financial Market Supervisory Authority (FINMA) is the Swiss government body responsible for financial regulation', 'Shanta Gold Limited is gold mining company, registered in Guernsey in the Channel Islands but which operates in Tanzania', 'Shanta Gold Limited is gold mining company, registered in Guernsey in the Channel Islands but which operates in Tanzania', 'This includes the supervision of banks, insurance companies, stock exchanges and securities dealers, as well as other financial intermediaries in Switzerland.', 'The Swiss Bankers Association is a professional organization of Swiss financial institutions.']",UBS.,2.448962688,1.372205496,1.915861368,0.850410461,6.587440014,4.138477326,medium
